bar_close_et,bar_close_utc,session_date,dir_buy_vol_30s,dir_sell_vol_30s,n_trades_30s,locked_spread_count,day_side_disagree_rate,median_buy_100,median_sell_100,price_at_T,atr_at_T,price_at_T_plus_30s,price_move_30s,p4_threshold,p4_long,p4_short,p2_long,p2_short,delta_ratio_long,delta_ratio_short,p3_long,p3_short,trcb_long,trcb_short,fwd_ret_1min_raw,fwd_ret_1min_signed,fwd_ret_5min_raw,fwd_ret_5min_signed,fwd_ret_15min_raw,fwd_ret_15min_signed,fwd_ret_25min_raw,fwd_ret_25min_signed,hour_only
2025-11-11 12:50:00-05:00,2025-11-11 17:50:00+00:00,2025-11-11,1133,1082,538,0,0.0,754.0,738.5,6859.5,5.666328934592374,6858.5,-1.0,1.4165822336480935,False,False,True,True,1.0471349353049908,0.9549867608120035,False,False,False,False,-0.75,,3.25,,8.25,,8.5,,12
2025-11-11 12:55:00-05:00,2025-11-11 17:55:00+00:00,2025-11-11,688,544,364,0,0.0,754.0,738.5,6862.75,5.743734010692919,6864.5,1.75,1.4359335026732298,True,False,False,False,1.2647058823529411,0.7906976744186046,False,False,False,False,1.25,,2.0,,4.0,,11.0,,12
2025-11-11 13:00:00-05:00,2025-11-11 18:00:00+00:00,2025-11-11,937,1069,599,0,0.0,735.0,716.0,6864.75,5.601324438500568,6866.5,1.75,1.400331109625142,True,False,True,True,0.8765201122544434,1.1408751334044824,False,False,False,False,2.25,,3.0,,3.25,,6.75,,13
2025-11-11 13:05:00-05:00,2025-11-11 18:05:00+00:00,2025-11-11,396,540,298,0,0.0,735.0,716.0,6867.75,5.611944121464814,6868.0,0.25,1.4029860303662034,False,False,False,False,0.7333333333333333,1.3636363636363635,False,False,False,False,1.25,,-1.0,,6.0,,5.0,,13
2025-11-11 13:10:00-05:00,2025-11-11 18:10:00+00:00,2025-11-11,336,351,232,0,0.0,726.0,691.0,6866.75,5.461090969931613,6867.5,0.75,1.3652727424829032,False,False,False,False,0.9572649572649573,1.0446428571428572,False,False,False,False,0.75,,1.25,,4.75,,3.75,,13
2025-11-11 13:15:00-05:00,2025-11-11 18:15:00+00:00,2025-11-11,402,396,223,0,0.0,709.5,676.5,6868.0,5.338870186365069,6867.0,-1.0,1.3347175465912673,False,False,False,False,1.0151515151515151,0.9850746268656716,False,False,False,False,-1.25,,5.75,,4.75,,2.0,,13
2025-11-11 13:20:00-05:00,2025-11-11 18:20:00+00:00,2025-11-11,1120,841,521,0,0.0,693.0,662.0,6873.75,5.51109374448185,6873.75,0.0,1.3777734361204625,False,False,True,True,1.3317479191438764,0.7508928571428571,False,False,False,False,1.75,,-2.25,,-3.25,,-1.25,,13
2025-11-11 13:25:00-05:00,2025-11-11 18:25:00+00:00,2025-11-11,673,831,472,0,0.0,693.0,662.0,6871.5,5.58172990559029,6870.75,-0.75,1.3954324763975725,False,False,False,True,0.8098676293622142,1.2347696879643388,False,False,False,False,-1.0,,1.25,,-1.5,,3.25,,13
2025-11-11 13:30:00-05:00,2025-11-11 18:30:00+00:00,2025-11-11,517,534,323,0,0.0,693.0,676.5,6872.75,5.575892055190984,6873.0,0.25,1.393973013797746,False,False,False,False,0.9681647940074907,1.0328820116054158,False,False,False,False,0.5,,-2.25,,-0.25,,1.0,,13
2025-11-11 13:35:00-05:00,2025-11-11 18:35:00+00:00,2025-11-11,393,651,365,0,0.0,691.0,659.0,6870.5,5.570471194105914,6869.25,-1.25,1.3926177985264785,False,False,False,False,0.6036866359447005,1.6564885496183206,False,True,False,False,-1.5,,-0.5,,4.25,,4.25,,13
2025-11-11 13:40:00-05:00,2025-11-11 18:40:00+00:00,2025-11-11,1138,916,674,0,0.0,680.5,647.5,6870.0,5.565437537384063,6871.25,1.25,1.3913593843460157,False,False,True,True,1.24235807860262,0.804920913884007,False,False,False,False,1.5,,2.5,,3.75,,3.75,,13
2025-11-11 13:45:00-05:00,2025-11-11 18:45:00+00:00,2025-11-11,1001,722,509,0,0.0,680.5,647.5,6872.5,5.4536205704280585,6873.5,1.0,1.3634051426070146,False,False,True,True,1.386426592797784,0.7212787212787213,False,False,False,False,0.75,,2.25,,2.25,,-2.75,,13
2025-11-11 13:50:00-05:00,2025-11-11 18:50:00+00:00,2025-11-11,372,530,288,0,0.0,680.5,647.5,6874.75,5.2962191011117685,6873.75,-1.0,1.3240547752779421,False,False,False,False,0.7018867924528301,1.424731182795699,False,False,False,False,0.25,,-1.0,,-1.0,,-1.25,,13
2025-11-11 13:55:00-05:00,2025-11-11 18:55:00+00:00,2025-11-11,481,479,381,0,0.0,672.5,643.0,6873.75,5.257203451032357,6874.0,0.25,1.3143008627580892,False,False,False,False,1.0041753653444676,0.9958419958419958,False,False,False,False,-0.25,,1.0,,-4.0,,-0.5,,13
2025-11-11 14:00:00-05:00,2025-11-11 19:00:00+00:00,2025-11-11,844,937,561,0,0.0,671.0,641.5,6874.75,5.13168891881576,6873.75,-1.0,1.28292222970394,False,False,True,True,0.9007470651013874,1.1101895734597156,False,False,False,False,-2.25,,-1.0,,-1.25,,-0.5,,14
2025-11-11 14:05:00-05:00,2025-11-11 19:05:00+00:00,2025-11-11,362,356,283,0,0.0,672.5,641.5,6873.75,5.175853996043206,6873.75,0.0,1.2939634990108015,False,False,False,False,1.0168539325842696,0.9834254143646409,False,False,False,False,-0.75,,-4.0,,-0.5,,1.5,,14
2025-11-11 14:10:00-05:00,2025-11-11 19:10:00+00:00,2025-11-11,541,572,343,0,0.0,671.0,640.0,6869.75,5.234721567754406,6869.75,0.0,1.3086803919386014,False,False,False,False,0.9458041958041958,1.057301293900185,False,False,False,False,1.5,,3.75,,4.5,,5.5,,14
2025-11-11 14:15:00-05:00,2025-11-11 19:15:00+00:00,2025-11-11,414,468,264,0,0.0,671.0,640.0,6873.5,5.25367002720052,6874.25,0.75,1.31341750680013,False,False,False,False,0.8846153846153846,1.1304347826086956,False,False,False,False,1.0,,-0.25,,1.75,,1.0,,14
2025-11-11 14:20:00-05:00,2025-11-11 19:20:00+00:00,2025-11-11,651,807,421,0,0.0,671.0,640.0,6873.25,5.1819793109719114,6873.0,-0.25,1.2954948277429779,False,False,False,True,0.8066914498141264,1.23963133640553,False,False,False,False,0.0,,1.0,,2.0,,-0.5,,14
2025-11-11 14:25:00-05:00,2025-11-11 19:25:00+00:00,2025-11-11,342,438,289,0,0.0,664.5,641.5,6874.25,5.043980788759632,6873.75,-0.5,1.260995197189908,False,False,False,False,0.7808219178082192,1.280701754385965,False,False,False,False,0.0,,1.0,,0.25,,2.0,,14
2025-11-11 14:30:00-05:00,2025-11-11 19:30:00+00:00,2025-11-11,645,485,373,0,0.0,664.5,641.5,6875.25,4.9336964467053726,6876.75,1.5,1.2334241116763431,True,False,False,False,1.3298969072164948,0.751937984496124,False,False,False,False,1.25,,0.0,,-2.5,,1.5,,14
2025-11-11 14:35:00-05:00,2025-11-11 19:35:00+00:00,2025-11-11,386,498,322,0,0.0,659.0,641.5,6875.25,4.77771812908356,6875.25,0.0,1.19442953227089,False,False,False,False,0.7751004016064257,1.2901554404145077,False,False,False,False,-1.5,,-0.75,,1.0,,-0.25,,14
2025-11-11 14:40:00-05:00,2025-11-11 19:40:00+00:00,2025-11-11,317,396,215,0,0.0,655.0,641.5,6874.5,4.704309691291877,6875.25,0.75,1.1760774228229693,False,False,False,False,0.8005050505050505,1.249211356466877,False,False,False,False,-0.75,,-1.75,,2.25,,2.25,,14
2025-11-11 14:45:00-05:00,2025-11-11 19:45:00+00:00,2025-11-11,368,353,280,0,0.0,655.0,641.5,6872.75,4.618287570485315,6873.0,0.25,1.1545718926213286,False,False,False,False,1.0424929178470255,0.9592391304347826,False,False,False,False,-1.0,,3.5,,2.25,,3.25,,14
2025-11-11 14:50:00-05:00,2025-11-11 19:50:00+00:00,2025-11-11,251,438,243,0,0.0,655.0,641.5,6876.25,4.770552744022078,6874.75,-1.5,1.1926381860055195,False,True,False,False,0.5730593607305936,1.745019920318725,False,True,False,False,-0.5,,0.5,,0.5,,1.0,,14
2025-11-11 14:55:00-05:00,2025-11-11 19:55:00+00:00,2025-11-11,213,272,181,0,0.0,650.0,640.0,6876.75,4.5905132623062155,6876.0,-0.75,1.1476283155765539,False,False,False,False,0.7830882352941176,1.2769953051643192,False,False,False,False,-0.25,,-1.75,,-0.75,,-1.25,,14
2025-11-11 15:00:00-05:00,2025-11-11 20:00:00+00:00,2025-11-11,244,288,212,0,0.0,650.0,640.0,6875.0,4.584048029284343,6875.5,0.5,1.1460120073210858,False,False,False,False,0.8472222222222222,1.180327868852459,False,False,False,False,0.25,,1.75,,2.25,,-0.75,,15
2025-11-11 15:05:00-05:00,2025-11-11 20:05:00+00:00,2025-11-11,280,308,158,0,0.0,650.0,640.0,6876.75,4.453044598621176,6877.0,0.25,1.113261149655294,False,False,False,False,0.9090909090909091,1.1,False,False,False,False,0.5,,-0.75,,-1.25,,-4.75,,15
2025-11-11 15:10:00-05:00,2025-11-11 20:10:00+00:00,2025-11-11,463,423,281,0,0.0,650.0,640.0,6876.0,4.3313985558625205,6877.0,1.0,1.0828496389656301,False,False,False,False,1.094562647754137,0.9136069114470843,False,False,False,False,0.75,,1.25,,-1.75,,-4.0,,15
2025-11-11 15:15:00-05:00,2025-11-11 20:15:00+00:00,2025-11-11,405,423,180,0,0.0,650.0,640.0,6877.25,4.307727230443769,6877.25,0.0,1.0769318076109422,False,False,False,False,0.9574468085106383,1.0444444444444445,False,False,False,False,-0.75,,-1.75,,-5.25,,-5.75,,15
2025-11-11 15:20:00-05:00,2025-11-11 20:20:00+00:00,2025-11-11,373,487,327,0,0.0,650.0,640.0,6875.5,4.214318142554928,6875.0,-0.5,1.053579535638732,False,False,False,False,0.7659137577002053,1.3056300268096515,False,False,False,False,0.0,,-1.25,,-3.5,,-0.5,,15
2025-11-11 15:25:00-05:00,2025-11-11 20:25:00+00:00,2025-11-11,683,784,344,0,0.0,647.0,640.0,6874.25,4.270438275229576,6875.0,0.75,1.067609568807394,False,False,True,True,0.8711734693877551,1.1478770131771596,False,False,False,False,0.25,,-2.25,,-2.75,,-1.0,,15
2025-11-11 15:30:00-05:00,2025-11-11 20:30:00+00:00,2025-11-11,802,1322,570,0,0.0,650.0,641.5,6872.0,4.286835541284606,6870.5,-1.5,1.0717088853211516,False,True,True,True,0.6066565809379728,1.6483790523690773,False,True,False,True,-1.5,1.5,0.0,-0.0,3.0,-3.0,1.75,-1.75,15
2025-11-11 15:35:00-05:00,2025-11-11 20:35:00+00:00,2025-11-11,472,448,273,0,0.0,650.0,643.0,6872.0,4.391347288335706,6871.5,-0.5,1.0978368220839265,False,False,False,False,1.0535714285714286,0.9491525423728814,False,False,False,False,-0.5,,-0.5,,1.25,,1.75,,15
2025-11-11 15:40:00-05:00,2025-11-11 20:40:00+00:00,2025-11-11,2204,1731,583,0,0.0,650.0,643.0,6871.5,4.2562510534545845,6872.0,0.5,1.0640627633636461,False,False,True,True,1.2732524552281919,0.7853901996370236,False,False,False,False,2.25,,3.5,,2.25,,2.0,,15
2025-11-11 15:45:00-05:00,2025-11-11 20:45:00+00:00,2025-11-11,731,817,383,0,0.0,655.0,647.5,6875.0,4.327233121064972,6875.25,0.25,1.081808280266243,False,False,True,True,0.8947368421052632,1.1176470588235294,False,False,False,False,-0.25,,-1.75,,-1.25,,0.75,,15
2025-11-11 15:50:00-05:00,2025-11-11 20:50:00+00:00,2025-11-11,1600,1351,849,0,0.0,659.0,662.5,6873.25,4.268145040988903,6875.0,1.75,1.0670362602472256,True,False,True,True,1.1843079200592155,0.844375,False,False,False,False,3.0,,0.5,,0.25,,5.5,,15
2025-11-11 15:55:00-05:00,2025-11-11 20:55:00+00:00,2025-11-11,2766,3201,1908,0,0.0,659.0,676.5,6873.75,4.445420395203981,6873.5,-0.25,1.1113550988009953,False,False,True,True,0.8641049671977507,1.1572668112798266,False,False,False,False,-0.25,,0.0,,2.0,,4.5,,15
2025-11-11 16:00:00-05:00,2025-11-11 21:00:00+00:00,2025-11-11,0,0,0,0,0.0,665.5,700.5,6873.75,4.71717608126084,6873.75,0.0,1.17929402031521,False,False,False,False,0.0,0.0,False,False,False,False,0.75,,-0.25,,5.0,,2.75,,16
2025-11-12 09:35:00-05:00,2025-11-12 14:35:00+00:00,2025-11-12,1308,1178,981,0,0.0,665.5,700.5,6885.0,2.923980194991728,6888.0,3.0,0.730995048747932,True,False,True,True,1.1103565365025467,0.900611620795107,False,False,False,False,3.75,,6.0,,-10.0,,-6.0,,9
2025-11-12 09:40:00-05:00,2025-11-12 14:40:00+00:00,2025-11-12,867,1120,659,0,0.0,672.5,725.5,6891.0,3.2865530382066046,6890.75,-0.25,0.8216382595516512,False,False,True,True,0.7741071428571429,1.2918108419838523,False,False,False,False,-3.25,,-7.25,,-12.5,,-8.75,,9
2025-11-12 09:45:00-05:00,2025-11-12 14:45:00+00:00,2025-11-12,1016,902,786,0,0.0,678.0,738.5,6883.75,3.658942106906133,6886.0,2.25,0.9147355267265332,True,False,True,True,1.1263858093126387,0.8877952755905512,False,False,False,False,1.5,,-8.75,,-4.75,,-0.75,,9
2025-11-12 09:50:00-05:00,2025-11-12 14:50:00+00:00,2025-11-12,971,1002,856,0,0.0,685.5,749.0,6875.0,4.308303384984266,6874.75,-0.25,1.0770758462460666,False,False,True,True,0.969061876247505,1.031925849639547,False,False,False,False,4.25,,3.5,,7.25,,-0.25,,9
2025-11-12 09:55:00-05:00,2025-11-12 14:55:00+00:00,2025-11-12,1291,1420,1078,0,0.0,691.0,762.0,6878.5,4.571996000342533,6874.25,-4.25,1.1429990000856332,False,True,True,True,0.9091549295774648,1.0999225406661504,False,False,False,False,-1.25,,0.5,,4.5,,-5.25,,9
2025-11-12 10:00:00-05:00,2025-11-12 15:00:00+00:00,2025-11-12,1589,1289,1160,0,0.0,709.5,779.0,6879.0,4.763282000318066,6881.5,2.5,1.1908205000795165,True,False,True,True,1.2327385570209464,0.8112020138451856,False,False,False,False,2.25,,3.25,,-4.25,,-6.25,,10
2025-11-12 10:05:00-05:00,2025-11-12 15:05:00+00:00,2025-11-12,1081,1198,834,0,0.0,728.0,786.0,6882.25,4.905190428866775,6879.5,-2.75,1.2262976072166938,False,True,True,True,0.9023372287145242,1.1082331174838114,False,False,False,False,-3.25,,0.75,,-9.0,,-7.25,,10
2025-11-12 10:10:00-05:00,2025-11-12 15:10:00+00:00,2025-11-12,708,940,614,0,0.0,737.0,790.0,6883.0,5.019105398233434,6881.25,-1.75,1.2547763495583586,False,True,False,True,0.7531914893617021,1.3276836158192091,False,False,False,False,-0.5,,-8.25,,-10.25,,-14.5,,10
2025-11-12 10:15:00-05:00,2025-11-12 15:15:00+00:00,2025-11-12,1289,1504,1124,0,0.0,737.0,792.5,6874.75,5.446312155502475,6873.5,-1.25,1.3615780388756187,False,False,True,True,0.8570478723404256,1.1667959658650116,False,False,False,False,-1.0,,-1.5,,0.25,,-4.5,,10
2025-11-12 10:20:00-05:00,2025-11-12 15:20:00+00:00,2025-11-12,1145,990,792,0,0.0,737.0,792.5,6873.25,5.396575572966584,6875.0,1.75,1.349143893241646,True,False,True,True,1.1565656565656566,0.8646288209606987,False,False,False,False,1.0,,-0.5,,-4.75,,-2.0,,10
2025-11-12 10:25:00-05:00,2025-11-12 15:25:00+00:00,2025-11-12,884,1267,746,0,0.0,737.0,792.5,6872.75,5.332534460611828,6872.5,-0.25,1.333133615152957,False,False,True,True,0.6977111286503551,1.4332579185520362,False,False,False,False,-1.25,,2.25,,-2.5,,-3.5,,10
2025-11-12 10:30:00-05:00,2025-11-12 15:30:00+00:00,2025-11-12,1218,1274,779,0,0.0,754.0,797.5,6875.0,5.451639141996697,6874.0,-1.0,1.3629097854991743,False,False,True,True,0.9560439560439561,1.0459770114942528,False,False,False,False,-1.5,,-6.5,,-3.75,,-10.25,,10
2025-11-12 10:35:00-05:00,2025-11-12 15:35:00+00:00,2025-11-12,1877,1849,1084,0,0.0,783.5,804.5,6868.5,5.597950631854076,6868.5,0.0,1.399487657963519,False,False,True,True,1.0151433207138993,0.985082578582845,False,False,False,False,-1.0,,1.75,,0.75,,-2.75,,10
2025-11-12 10:40:00-05:00,2025-11-12 15:40:00+00:00,2025-11-12,1971,1932,1405,0,0.0,810.0,804.5,6870.25,5.894525586721642,6870.0,-0.25,1.4736313966804104,False,False,True,True,1.0201863354037266,0.9802130898021308,False,False,False,False,-0.25,,1.0,,-5.5,,-7.0,,10
2025-11-12 10:45:00-05:00,2025-11-12 15:45:00+00:00,2025-11-12,993,817,702,0,0.0,827.5,812.0,6871.25,5.830630901955811,6874.0,2.75,1.4576577254889527,True,False,True,True,1.215422276621787,0.8227593152064451,False,False,False,False,1.0,,-2.0,,-5.5,,-10.25,,10
2025-11-12 10:50:00-05:00,2025-11-12 15:50:00+00:00,2025-11-12,836,795,546,0,0.0,827.5,817.0,6869.25,5.896300123244681,6867.25,-2.0,1.4740750308111703,False,True,True,False,1.0515723270440251,0.9509569377990431,False,False,False,False,0.0,,-4.5,,-6.0,,-11.5,,10
2025-11-12 10:55:00-05:00,2025-11-12 15:55:00+00:00,2025-11-12,1315,1280,841,0,0.0,827.0,812.0,6864.75,5.9394215430129185,6865.75,1.0,1.4848553857532296,False,False,True,True,1.02734375,0.973384030418251,False,False,False,False,0.25,,1.0,,-3.75,,-1.75,,10
2025-11-12 11:00:00-05:00,2025-11-12 16:00:00+00:00,2025-11-12,1278,1140,894,0,0.0,836.5,817.0,6865.75,6.033034289940567,6866.5,0.75,1.5082585724851418,False,False,True,True,1.1210526315789473,0.892018779342723,False,False,False,False,1.0,,-2.5,,-8.0,,-5.5,,11
2025-11-12 11:05:00-05:00,2025-11-12 16:05:00+00:00,2025-11-12,559,713,492,0,0.0,838.5,817.0,6863.25,5.99496041208767,6862.5,-0.75,1.4987401030219174,False,False,False,False,0.7840112201963534,1.2754919499105546,False,False,False,False,-0.5,,-2.25,,-0.25,,3.0,,11
2025-11-12 11:10:00-05:00,2025-11-12 16:10:00+00:00,2025-11-12,1150,1484,881,0,0.0,838.5,812.0,6861.0,5.923891811224265,6860.75,-0.25,1.4809729528060662,False,False,True,True,0.7749326145552561,1.2904347826086957,False,False,False,False,-4.25,,-3.25,,-0.75,,6.25,,11
2025-11-12 11:15:00-05:00,2025-11-12 16:15:00+00:00,2025-11-12,1917,1559,1072,0,0.0,838.5,812.0,6857.75,6.036470967565389,6860.5,2.75,1.5091177418913473,True,False,True,True,1.2296343810134702,0.8132498695878978,False,False,False,False,4.25,,5.25,,8.5,,11.25,,11
2025-11-12 11:20:00-05:00,2025-11-12 16:20:00+00:00,2025-11-12,1097,1039,792,0,0.0,838.5,812.0,6863.0,6.051723041310718,6863.0,0.0,1.5129307603276796,False,False,True,True,1.055822906641001,0.9471285323609845,False,False,False,False,-1.0,,-2.75,,4.25,,1.0,,11
2025-11-12 11:25:00-05:00,2025-11-12 16:25:00+00:00,2025-11-12,910,744,586,0,0.0,842.0,817.0,6860.25,6.012314252645667,6861.5,1.25,1.5030785631614167,False,False,True,False,1.2231182795698925,0.8175824175824176,False,False,False,False,1.0,,6.0,,8.75,,-4.0,,11
2025-11-12 11:30:00-05:00,2025-11-12 16:30:00+00:00,2025-11-12,1260,1449,881,0,0.0,842.0,812.0,6866.25,6.1542918060281195,6866.5,0.25,1.5385729515070299,False,False,True,True,0.8695652173913043,1.15,False,False,False,False,2.25,,1.0,,-2.25,,-8.0,,11
2025-11-12 11:35:00-05:00,2025-11-12 16:35:00+00:00,2025-11-12,869,944,715,0,0.0,842.0,812.0,6867.25,6.339699534168968,6867.5,0.25,1.584924883542242,False,False,True,True,0.9205508474576272,1.0863060989643267,False,False,False,False,1.0,,1.75,,-11.0,,-6.5,,11
2025-11-12 11:40:00-05:00,2025-11-12 16:40:00+00:00,2025-11-12,828,854,554,0,0.0,842.0,812.0,6869.0,6.351149567442613,6867.0,-2.0,1.5877873918606533,False,True,False,True,0.9695550351288056,1.0314009661835748,False,False,False,False,-2.75,,-5.0,,-10.75,,-6.75,,11
2025-11-12 11:45:00-05:00,2025-11-12 16:45:00+00:00,2025-11-12,917,678,578,0,0.0,838.5,812.0,6864.0,6.343924598339569,6867.25,3.25,1.5859811495848923,True,False,True,False,1.3525073746312684,0.7393675027262814,False,False,False,False,1.75,,-7.75,,-3.25,,-0.25,,11
2025-11-12 11:50:00-05:00,2025-11-12 16:50:00+00:00,2025-11-12,1531,1294,923,0,0.0,842.0,812.0,6856.25,7.015787127029601,6857.75,1.5,1.7539467817574002,False,False,True,True,1.1831530139103554,0.8451992161985631,False,False,False,False,2.5,,2.0,,6.0,,10.5,,11
2025-11-12 11:55:00-05:00,2025-11-12 16:55:00+00:00,2025-11-12,835,855,664,0,0.0,842.0,812.0,6858.25,7.014659475098915,6859.25,1.0,1.7536648687747287,False,False,False,True,0.9766081871345029,1.0239520958083832,False,False,False,False,2.25,,2.5,,5.5,,4.25,,11
2025-11-12 12:00:00-05:00,2025-11-12 17:00:00+00:00,2025-11-12,904,863,655,0,0.0,842.0,812.0,6860.75,7.067183798306135,6859.25,-1.5,1.7667959495765337,False,False,True,True,1.0475086906141367,0.9546460176991151,False,False,False,False,-0.75,,1.5,,6.0,,6.5,,12
2025-11-12 12:05:00-05:00,2025-11-12 17:05:00+00:00,2025-11-12,987,705,706,0,0.0,842.0,812.0,6862.25,6.883813526998554,6863.25,1.0,1.7209533817496385,False,False,True,False,1.4,0.7142857142857143,False,False,False,False,1.25,,1.5,,0.25,,4.5,,12
2025-11-12 12:10:00-05:00,2025-11-12 17:10:00+00:00,2025-11-12,995,1186,841,0,0.0,850.0,804.5,6863.75,6.802826846498657,6862.25,-1.5,1.7007067116246644,False,False,True,True,0.8389544688026982,1.1919597989949748,False,False,False,False,-1.25,,3.0,,3.5,,5.5,,12
2025-11-12 12:15:00-05:00,2025-11-12 17:15:00+00:00,2025-11-12,944,748,574,0,0.0,850.0,804.5,6866.75,6.834767786034468,6869.25,2.5,1.708691946508617,True,False,True,False,1.2620320855614973,0.7923728813559322,False,False,False,False,3.25,,-4.25,,0.0,,11.5,,12
2025-11-12 12:20:00-05:00,2025-11-12 17:20:00+00:00,2025-11-12,697,675,590,0,0.0,850.0,801.0,6862.5,7.078712944174863,6863.5,1.0,1.7696782360437158,False,False,False,False,1.0325925925925925,0.9684361549497847,False,False,False,False,3.5,,4.75,,6.75,,13.25,,12
2025-11-12 12:25:00-05:00,2025-11-12 17:25:00+00:00,2025-11-12,526,465,372,0,0.0,842.0,794.0,6867.25,7.16237630530523,6868.75,1.5,1.7905940763263075,False,False,False,False,1.1311827956989247,0.8840304182509505,False,False,False,False,0.5,,-0.5,,11.0,,4.0,,12
2025-11-12 12:30:00-05:00,2025-11-12 17:30:00+00:00,2025-11-12,764,723,508,0,0.0,838.0,792.5,6866.75,6.972206569211999,6867.75,1.0,1.7430516423029998,False,False,False,False,1.0567081604426003,0.9463350785340314,False,False,False,False,0.75,,2.5,,9.0,,6.25,,12
2025-11-12 12:35:00-05:00,2025-11-12 17:35:00+00:00,2025-11-12,799,561,422,0,0.0,835.5,790.0,6869.25,6.742048957125428,6871.0,1.75,1.685512239281357,True,False,False,False,1.4242424242424243,0.7021276595744681,False,False,False,False,2.5,,9.0,,2.0,,10.25,,12
2025-11-12 12:40:00-05:00,2025-11-12 17:40:00+00:00,2025-11-12,1686,1059,730,0,0.0,831.5,786.0,6878.25,6.974759745902183,6880.0,1.75,1.7436899364755458,True,False,True,True,1.5920679886685551,0.6281138790035588,True,False,True,False,2.75,2.75,-2.5,-2.5,-5.25,-5.25,1.5,1.5,12
2025-11-12 12:45:00-05:00,2025-11-12 17:45:00+00:00,2025-11-12,1164,1164,699,0,0.0,831.5,786.0,6875.75,6.869419764052028,6878.5,2.75,1.717354941013007,True,False,True,True,1.0,1.0,False,False,False,False,2.5,,-4.5,,3.75,,-0.75,,12
2025-11-12 12:50:00-05:00,2025-11-12 17:50:00+00:00,2025-11-12,1846,3421,1594,0,0.0,835.5,790.0,6871.25,6.985889780905454,6869.75,-1.5,1.7464724452263636,False,False,True,True,0.5396083016661795,1.853196099674973,False,True,False,False,0.5,,1.75,,8.5,,8.0,,12
2025-11-12 12:55:00-05:00,2025-11-12 17:55:00+00:00,2025-11-12,751,818,593,0,0.0,835.5,790.0,6873.0,6.91546908226935,6872.75,-0.25,1.7288672705673376,False,False,False,True,0.9180929095354523,1.0892143808255659,False,False,False,False,2.0,,6.5,,2.0,,7.25,,12
2025-11-12 13:00:00-05:00,2025-11-12 18:00:00+00:00,2025-11-12,956,861,561,0,0.0,835.5,792.5,6879.5,7.028649862107254,6878.5,-1.0,1.7571624655268134,False,False,True,True,1.1103368176538908,0.9006276150627615,False,False,False,False,0.0,,0.25,,-0.25,,-1.5,,13
2025-11-12 13:05:00-05:00,2025-11-12 18:05:00+00:00,2025-11-12,421,479,354,0,0.0,835.5,794.0,6879.75,6.740889157671021,6877.75,-2.0,1.6852222894177553,False,True,False,False,0.8789144050104384,1.1377672209026128,False,False,False,False,-1.25,,-4.75,,0.5,,-2.5,,13
2025-11-12 13:10:00-05:00,2025-11-12 18:10:00+00:00,2025-11-12,1908,701,541,0,0.0,835.5,794.0,6875.0,6.7058256464088055,6876.0,1.0,1.6764564116022014,False,False,True,False,2.7218259629101285,0.36740041928721173,True,False,False,False,-0.25,,4.25,,3.0,,4.5,,13
2025-11-12 13:15:00-05:00,2025-11-12 18:15:00+00:00,2025-11-12,360,361,219,0,0.0,835.5,792.5,6879.25,6.708980957379605,6879.0,-0.25,1.6772452393449013,False,False,False,False,0.997229916897507,1.0027777777777778,False,False,False,False,-0.25,,1.0,,-2.0,,3.25,,13
2025-11-12 13:20:00-05:00,2025-11-12 18:20:00+00:00,2025-11-12,419,402,310,0,0.0,831.5,790.0,6880.25,6.479768031852491,6879.25,-1.0,1.6199420079631228,False,False,False,False,1.0422885572139304,0.9594272076372315,False,False,False,False,-1.0,,-2.25,,-0.75,,-1.5,,13
2025-11-12 13:25:00-05:00,2025-11-12 18:25:00+00:00,2025-11-12,431,396,266,0,0.0,815.0,786.0,6878.0,6.302641743863028,6878.25,0.25,1.575660435965757,False,False,False,False,1.0883838383838385,0.9187935034802784,False,False,False,False,2.0,,-0.75,,4.5,,-1.75,,13
2025-11-12 13:30:00-05:00,2025-11-12 18:30:00+00:00,2025-11-12,688,514,454,0,0.0,815.0,786.0,6877.25,6.316738762158526,6879.5,2.25,1.5791846905396314,True,False,False,False,1.33852140077821,0.747093023255814,False,False,False,False,2.5,,2.25,,1.5,,1.5,,13
2025-11-12 13:35:00-05:00,2025-11-12 18:35:00+00:00,2025-11-12,718,379,327,0,0.0,815.0,779.0,6879.5,6.186971707718631,6880.0,0.5,1.5467429269296578,False,False,False,False,1.8944591029023747,0.5278551532033426,True,False,False,False,0.0,,3.0,,-3.25,,-0.5,,13
2025-11-12 13:40:00-05:00,2025-11-12 18:40:00+00:00,2025-11-12,1539,1358,866,0,0.0,815.0,779.0,6882.5,6.084330871453015,6883.0,0.5,1.5210827178632538,False,False,True,True,1.1332842415316642,0.8823911630929174,False,False,False,False,0.75,,-3.75,,-3.75,,-4.5,,13
2025-11-12 13:45:00-05:00,2025-11-12 18:45:00+00:00,2025-11-12,939,1115,626,0,0.0,815.0,779.0,6878.75,6.0604500949206574,6878.5,-0.25,1.5151125237301644,False,False,True,True,0.842152466367713,1.187433439829606,False,False,False,False,0.25,,-2.5,,0.25,,-0.75,,13
2025-11-12 13:50:00-05:00,2025-11-12 18:50:00+00:00,2025-11-12,426,359,277,0,0.0,831.5,788.5,6876.25,5.931132230997753,6877.0,0.75,1.4827830577494383,False,False,False,False,1.1866295264623956,0.8427230046948356,False,False,False,False,1.0,,2.5,,1.75,,-4.25,,13
