sample,strategy,side,side_label,cell,gamma_regime,entry_time,entry_px,exit_time,exit_reason,atr_at_entry,gross_points,net_dollars,dir_buy_vol_30s,dir_sell_vol_30s,median_buy_100,median_sell_100,delta_ratio_long,delta_ratio_short,p2_long,p2_short,p3_long,p3_short,price_at_T,price_at_T_plus_30s,price_move_30s,p4_threshold,p4_long,p4_short,trcb_long,trcb_short,FILTER_EVALUABLE,FILTER_CONFIRMED
IS,flow_burst,1,LONG,LONG_long,long,2026-01-15 09:30:00-05:00,7008.75,2026-01-15 10:00:00-05:00,time,8.589285714285714,-10.875,-548.75,,,,,,,,,,,7008.25,7003.5,-4.75,2.1473214285714284,False,True,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-01-15 14:30:00-05:00,6997.875,2026-01-15 15:00:00-05:00,time,4.017857142857143,8.25,407.5,2020.0,2771.0,692.0,677.0,0.7289787080476362,1.371782178217822,True,True,False,False,6998.0,6995.0,-3.0,1.0044642857142858,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-01-15 15:30:00-05:00,6980.625,2026-01-15 15:55:00-05:00,session_close,5.875,-1.125,-61.25,1405.0,1465.0,727.5,689.0,0.9590443686006825,1.0427046263345197,True,True,False,False,6980.5,6977.5,-3.0,1.46875,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-16 09:30:00-05:00,6995.25,2026-01-16 09:55:00-05:00,stop,6.214285714285714,-12.625,-636.25,,,,,,,,,,,6995.25,6996.75,1.5,1.5535714285714286,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-01-20 14:00:00-05:00,6844.125,2026-01-20 14:30:00-05:00,time,6.125,7.75,382.5,1795.0,1359.0,824.0,899.0,1.3208241353936718,0.7571030640668523,True,True,False,False,6844.25,6848.75,4.5,1.53125,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-01-20 14:40:00-05:00,6837.125,2026-01-20 15:10:00-05:00,time,6.660714285714286,-6.25,-317.5,723.0,789.0,855.5,925.0,0.9163498098859315,1.0912863070539418,False,False,False,False,6837.0,6837.25,0.25,1.6651785714285714,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-01-20 15:15:00-05:00,6826.875,2026-01-20 15:45:00-05:00,time,6.0,-0.125,-11.25,1457.0,1296.0,878.0,941.5,1.1242283950617284,0.8894989704873026,True,True,False,False,6827.0,6827.25,0.25,1.5,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-21 09:30:00-05:00,6850.0,2026-01-21 09:55:00-05:00,target,7.107142857142857,32.0,1595.0,,,,,,,,,,,6850.0,6853.5,3.5,1.7767857142857142,True,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-01-21 12:35:00-05:00,6851.375,2026-01-21 13:05:00-05:00,time,11.303571428571429,6.25,307.5,1081.0,953.0,1117.0,1133.5,1.1343126967471144,0.8815911193339501,False,False,False,False,6851.25,6852.0,0.75,2.825892857142857,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-21 14:30:00-05:00,6904.875,2026-01-21 15:00:00-05:00,time,11.0,37.75,1882.5,3994.0,3322.0,1052.0,1010.5,1.2022877784467187,0.8317476214321482,True,True,False,False,6904.5,6907.0,2.5,2.75,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-01-22 13:45:00-05:00,6960.625,2026-01-22 14:15:00-05:00,time,3.7857142857142856,-3.5,-180.0,379.0,317.0,939.5,951.0,1.195583596214511,0.8364116094986808,False,False,False,False,6960.75,6961.0,0.25,0.9464285714285714,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-01-22 14:30:00-05:00,6963.375,2026-01-22 14:55:00-05:00,target,3.678571428571429,16.625,826.25,347.0,303.0,806.5,844.5,1.1452145214521452,0.8731988472622478,False,False,False,False,6963.25,6963.75,0.5,0.9196428571428572,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-23 09:30:00-05:00,6934.75,2026-01-23 10:00:00-05:00,time,5.535714285714286,8.625,426.25,,,,,,,,,,,6934.25,6938.5,4.25,1.3839285714285714,True,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-01-23 14:30:00-05:00,6949.625,2026-01-23 15:00:00-05:00,time,5.375,-0.25,-17.5,767.0,702.0,559.5,567.0,1.0925925925925926,0.9152542372881356,True,True,False,False,6949.75,6951.25,1.5,1.34375,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-26 15:25:00-05:00,6990.125,2026-01-26 15:50:00-05:00,stop,2.8214285714285716,-5.875,-298.75,155.0,280.0,410.0,430.5,0.5535714285714286,1.8064516129032258,False,False,False,True,6990.0,6989.25,-0.75,0.7053571428571429,False,True,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-01-27 09:30:00-05:00,6994.25,2026-01-27 09:50:00-05:00,stop,2.9464285714285716,-6.125,-311.25,,,,,,,,,,,6994.5,6993.75,-0.75,0.7366071428571429,False,True,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-27 14:30:00-05:00,7015.625,2026-01-27 15:00:00-05:00,time,2.4107142857142856,-2.25,-117.5,1112.0,633.0,399.5,412.5,1.7567140600315956,0.5692446043165468,True,True,True,False,7015.75,7016.5,0.75,0.6026785714285714,True,False,True,False,True,True
IS,flow_burst,1,LONG,LONG_short,short,2026-01-27 15:15:00-05:00,7017.125,2026-01-27 15:25:00-05:00,stop,1.9107142857142856,-4.0,-205.0,344.0,402.0,416.0,393.0,0.8557213930348259,1.1686046511627908,False,True,False,False,7017.0,7016.0,-1.0,0.4776785714285714,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-27 15:25:00-05:00,7014.625,2026-01-27 15:45:00-05:00,stop,1.8214285714285712,-3.875,-198.75,505.0,709.0,412.0,378.5,0.7122708039492243,1.4039603960396039,True,True,False,False,7014.5,7014.25,-0.25,0.4553571428571428,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-28 09:30:00-05:00,7023.5,2026-01-28 10:00:00-05:00,time,2.5,0.375,13.75,,,,,,,,,,,7023.0,7028.0,5.0,0.625,True,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-01-28 14:30:00-05:00,6992.625,2026-01-28 14:30:00-05:00,stop,5.714285714285714,-11.5,-580.0,2213.0,2437.0,436.0,419.0,0.9080837094788674,1.1012200632625395,True,True,False,False,6993.0,6995.75,2.75,1.4285714285714286,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-28 14:50:00-05:00,7006.375,2026-01-28 15:20:00-05:00,time,8.446428571428571,5.0,245.0,423.0,524.0,447.0,435.5,0.8072519083969466,1.2387706855791962,False,True,False,False,7006.0,7006.25,0.25,2.111607142857143,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-01-28 15:15:00-05:00,7009.125,2026-01-28 15:45:00-05:00,time,8.839285714285714,5.875,288.75,685.0,812.0,443.5,439.5,0.8435960591133005,1.1854014598540146,True,True,False,False,7009.5,7007.75,-1.75,2.2098214285714284,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-01-29 09:30:00-05:00,7013.75,2026-01-29 09:45:00-05:00,target,7.196428571428571,32.5,1620.0,,,,,,,,,,,7014.25,7020.25,6.0,1.7991071428571428,True,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-01-29 14:50:00-05:00,6964.125,2026-01-29 15:20:00-05:00,time,6.482142857142857,-4.25,-217.5,679.0,590.0,840.5,816.0,1.1508474576271186,0.8689248895434463,False,False,False,False,6964.25,6965.25,1.0,1.6205357142857142,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-01-29 15:25:00-05:00,6969.375,2026-01-29 15:45:00-05:00,stop,5.517857142857143,-11.375,-573.75,518.0,438.0,856.0,824.5,1.182648401826484,0.8455598455598455,False,False,False,False,6969.25,6969.5,0.25,1.3794642857142858,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-01-30 09:30:00-05:00,6967.0,2026-01-30 09:30:00-05:00,stop,6.303571428571429,-12.75,-642.5,,,,,,,,,,,6967.0,6974.75,7.75,1.5758928571428572,True,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-01-30 13:50:00-05:00,6948.375,2026-01-30 14:20:00-05:00,time,11.232142857142858,18.25,907.5,1387.0,1001.0,989.0,980.5,1.3856143856143857,0.7217015140591204,True,True,False,False,6948.25,6952.75,4.5,2.8080357142857144,True,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-01-30 15:00:00-05:00,6953.625,2026-01-30 15:30:00-05:00,time,10.214285714285714,5.75,282.5,1456.0,1172.0,987.0,954.0,1.242320819112628,0.804945054945055,True,True,False,False,6953.75,6954.75,1.0,2.5535714285714284,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-02 14:10:00-05:00,7015.125,2026-02-02 14:40:00-05:00,time,3.107142857142857,-4.5,-230.0,437.0,256.0,789.0,809.5,1.70703125,0.585812356979405,False,False,True,False,7015.25,7016.0,0.75,0.7767857142857143,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-02-02 15:00:00-05:00,7002.875,2026-02-02 15:00:00-05:00,stop,3.7142857142857144,-7.5,-380.0,4854.0,5184.0,715.5,715.5,0.9363425925925926,1.0679851668726823,True,True,False,False,7002.75,7001.0,-1.75,0.9285714285714286,False,True,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-02-02 15:30:00-05:00,7004.875,2026-02-02 15:55:00-05:00,session_close,5.589285714285714,2.125,101.25,587.0,507.0,700.5,676.5,1.1577909270216962,0.8637137989778535,False,False,False,False,7004.75,7005.5,0.75,1.3973214285714286,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-03 14:35:00-05:00,6904.375,2026-02-03 15:05:00-05:00,time,9.071428571428571,-5.25,-267.5,1299.0,974.0,967.0,914.0,1.3336755646817249,0.7498075442648191,True,True,False,False,6904.75,6908.75,4.0,2.267857142857143,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-03 15:00:00-05:00,6913.625,2026-02-03 15:30:00-05:00,time,9.946428571428571,9.0,445.0,1462.0,1590.0,1027.5,952.5,0.919496855345912,1.0875512995896033,True,True,False,False,6913.75,6915.75,2.0,2.486607142857143,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-04 14:35:00-05:00,6908.375,2026-02-04 15:05:00-05:00,time,10.910714285714286,14.0,695.0,1379.0,1151.0,1344.5,1210.5,1.1980886185925281,0.8346627991298042,True,False,False,False,6908.25,6907.25,-1.0,2.7276785714285716,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-05 15:10:00-05:00,6850.625,2026-02-05 15:15:00-05:00,stop,9.642857142857142,-19.5,-980.0,769.0,1005.0,946.5,933.5,0.7651741293532338,1.306892067620286,False,True,False,False,6850.25,6849.25,-1.0,2.4107142857142856,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-05 15:20:00-05:00,6830.625,2026-02-05 15:50:00-05:00,time,9.821428571428571,16.125,801.25,624.0,666.0,919.5,981.0,0.9369369369369369,1.0673076923076923,False,False,False,False,6830.75,6831.5,0.75,2.455357142857143,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-06 09:30:00-05:00,6855.0,2026-02-06 09:50:00-05:00,target,10.178571428571429,45.75,2282.5,,,,,,,,,,,6855.0,6857.0,2.0,2.544642857142857,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-02-06 14:35:00-05:00,6933.875,2026-02-06 15:05:00-05:00,time,3.9107142857142856,-3.75,-192.5,365.0,319.0,647.0,707.0,1.1442006269592477,0.873972602739726,False,False,False,False,6934.25,6935.0,0.75,0.9776785714285714,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-06 15:20:00-05:00,6939.375,2026-02-06 15:50:00-05:00,time,4.089285714285714,12.875,638.75,1796.0,1118.0,647.0,690.5,1.6064400715563507,0.6224944320712695,True,True,True,False,6939.5,6942.5,3.0,1.0223214285714286,True,False,True,False,True,True
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-09 09:30:00-05:00,6935.25,2026-02-09 09:35:00-05:00,stop,5.803571428571429,-11.75,-592.5,,,,,,,,,,,6935.25,6930.25,-5.0,1.4508928571428572,False,True,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-09 15:05:00-05:00,6996.375,2026-02-09 15:35:00-05:00,time,3.4285714285714284,14.5,720.0,182.0,167.0,444.5,464.5,1.089820359281437,0.9175824175824175,False,False,False,False,6996.5,6997.25,0.75,0.8571428571428571,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-10 14:35:00-05:00,6977.375,2026-02-10 15:05:00-05:00,time,5.714285714285714,2.5,120.0,392.0,241.0,443.5,480.0,1.6265560165975104,0.6147959183673469,False,False,True,False,6977.75,6978.5,0.75,1.4285714285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-10 15:00:00-05:00,6977.125,2026-02-10 15:30:00-05:00,time,5.071428571428571,-3.75,-192.5,461.0,482.0,441.5,479.5,0.9564315352697096,1.0455531453362257,True,True,False,False,6977.25,6977.75,0.5,1.2678571428571428,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-11 09:30:00-05:00,7003.75,2026-02-11 09:55:00-05:00,target,5.375,24.25,1207.5,,,,,,,,,,,7004.0,7009.0,5.0,1.34375,True,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-11 14:55:00-05:00,6970.125,2026-02-11 15:25:00-05:00,time,5.857142857142857,-4.25,-217.5,325.0,321.0,568.5,572.5,1.0124610591900312,0.9876923076923076,False,False,False,False,6970.0,6969.0,-1.0,1.4642857142857142,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-11 15:20:00-05:00,6966.875,2026-02-11 15:50:00-05:00,time,4.928571428571429,0.625,26.25,343.0,542.0,561.5,572.5,0.6328413284132841,1.5801749271137027,False,False,False,True,6966.75,6966.25,-0.5,1.2321428571428572,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-02-12 09:30:00-05:00,6980.5,2026-02-12 09:40:00-05:00,stop,5.392857142857143,-10.875,-548.75,,,,,,,,,,,6980.75,6986.75,6.0,1.3482142857142858,True,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-12 14:35:00-05:00,6887.125,2026-02-12 15:05:00-05:00,time,9.392857142857142,5.25,257.5,579.0,548.0,821.5,744.0,1.0565693430656935,0.9464594127806563,False,False,False,False,6887.0,6886.5,-0.5,2.3482142857142856,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-02-12 15:30:00-05:00,6869.875,2026-02-12 15:55:00-05:00,session_close,7.767857142857143,15.375,763.75,1135.0,1198.0,852.0,837.5,0.9474123539232053,1.0555066079295155,True,True,False,False,6870.0,6869.25,-0.75,1.9419642857142858,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-17 12:45:00-05:00,6833.625,2026-02-17 13:15:00-05:00,time,10.285714285714286,-3.5,-180.0,1675.0,1705.0,751.0,765.5,0.9824046920821115,1.017910447761194,True,True,False,False,6833.75,6830.5,-3.25,2.5714285714285716,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-17 13:25:00-05:00,6853.875,2026-02-17 13:55:00-05:00,time,12.267857142857142,24.5,1220.0,503.0,730.0,694.5,655.5,0.689041095890411,1.4512922465208749,False,True,False,False,6854.0,6852.5,-1.5,3.0669642857142856,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-17 14:20:00-05:00,6873.375,2026-02-17 14:50:00-05:00,time,9.178571428571429,-5.0,-255.0,303.0,246.0,642.5,704.5,1.2317073170731707,0.8118811881188119,False,False,False,False,6873.5,6873.75,0.25,2.294642857142857,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-17 14:50:00-05:00,6878.125,2026-02-17 15:20:00-05:00,time,6.714285714285714,12.5,620.0,354.0,551.0,638.5,674.0,0.6424682395644283,1.5564971751412429,False,False,False,True,6878.25,6876.0,-2.25,1.6785714285714286,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-18 09:30:00-05:00,6872.0,2026-02-18 10:00:00-05:00,time,7.339285714285714,23.375,1163.75,,,,,,,,,,,6872.0,6867.0,-5.0,1.8348214285714286,False,True,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-18 15:20:00-05:00,6876.375,2026-02-18 15:50:00-05:00,time,7.428571428571429,21.125,1051.25,651.0,1047.0,527.0,592.0,0.6217765042979942,1.608294930875576,True,True,False,True,6876.5,6875.25,-1.25,1.8571428571428572,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-02-19 09:30:00-05:00,6871.0,2026-02-19 09:55:00-05:00,stop,7.732142857142857,-15.625,-786.25,,,,,,,,,,,6871.25,6872.75,1.5,1.9330357142857142,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-02-19 14:30:00-05:00,6864.125,2026-02-19 15:00:00-05:00,time,6.589285714285714,6.25,307.5,401.0,389.0,649.0,601.0,1.0308483290488433,0.970074812967581,False,False,False,False,6864.25,6865.5,1.25,1.6473214285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-19 15:05:00-05:00,6865.125,2026-02-19 15:35:00-05:00,time,6.696428571428571,0.5,20.0,522.0,439.0,652.5,618.5,1.1890660592255125,0.8409961685823755,False,False,False,False,6865.0,6863.75,-1.25,1.6741071428571428,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-20 09:30:00-05:00,6855.25,2026-02-20 09:40:00-05:00,target,5.982142857142857,27.0,1345.0,,,,,,,,,,,6855.25,6850.25,-5.0,1.4955357142857142,False,True,False,False,False,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-20 13:35:00-05:00,6908.375,2026-02-20 14:05:00-05:00,time,12.267857142857142,17.0,845.0,4484.0,5070.0,795.5,836.0,0.8844181459566075,1.1306868867082962,True,True,False,False,6908.0,6900.75,-7.25,3.0669642857142856,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-23 09:30:00-05:00,6908.25,2026-02-23 09:55:00-05:00,stop,5.892857142857143,-12.0,-605.0,,,,,,,,,,,6908.0,6919.0,11.0,1.4732142857142858,True,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-24 14:10:00-05:00,6901.625,2026-02-24 14:40:00-05:00,time,3.928571428571429,2.5,120.0,288.0,305.0,688.5,690.5,0.9442622950819672,1.0590277777777777,False,False,False,False,6902.0,6902.0,0.0,0.9821428571428572,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-25 13:45:00-05:00,6954.875,2026-02-25 14:15:00-05:00,time,2.1785714285714284,2.5,120.0,109.0,265.0,454.0,444.0,0.41132075471698115,2.4311926605504586,False,False,False,True,6954.75,6954.25,-0.5,0.5446428571428571,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-25 14:15:00-05:00,6957.375,2026-02-25 14:35:00-05:00,stop,2.0357142857142856,-4.25,-217.5,251.0,144.0,434.5,408.5,1.7430555555555556,0.5737051792828686,False,False,True,False,6957.5,6957.75,0.25,0.5089285714285714,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-25 14:35:00-05:00,6960.875,2026-02-25 15:05:00-05:00,time,2.2857142857142856,-0.75,-42.5,435.0,468.0,415.5,380.0,0.9294871794871795,1.0758620689655172,True,True,False,False,6960.75,6960.75,0.0,0.5714285714285714,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-25 15:20:00-05:00,6959.625,2026-02-25 15:50:00-05:00,time,2.0714285714285716,-1.375,-73.75,179.0,325.0,409.5,373.5,0.5507692307692308,1.8156424581005586,False,False,False,True,6960.0,6959.25,-0.75,0.5178571428571429,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-26 09:30:00-05:00,6960.75,2026-02-26 09:30:00-05:00,stop,2.732142857142857,-5.75,-292.5,,,,,,,,,,,6960.25,6957.75,-2.5,0.6830357142857143,False,True,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-26 13:35:00-05:00,6897.125,2026-02-26 14:05:00-05:00,time,7.410714285714286,9.5,470.0,1288.0,1460.0,437.0,459.5,0.8821917808219178,1.1335403726708075,True,True,False,False,6897.25,6895.75,-1.5,1.8526785714285714,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-02-26 14:05:00-05:00,6906.875,2026-02-26 14:35:00-05:00,time,7.464285714285714,13.25,657.5,401.0,374.0,453.5,485.0,1.072192513368984,0.9326683291770573,False,False,False,False,6906.5,6906.25,-0.25,1.8660714285714286,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-02-26 15:10:00-05:00,6919.125,2026-02-26 15:40:00-05:00,time,6.089285714285714,-3.25,-167.5,584.0,647.0,539.5,578.0,0.9026275115919629,1.1078767123287672,True,True,False,False,6919.25,6920.0,0.75,1.5223214285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-02-27 15:15:00-05:00,6877.375,2026-02-27 15:45:00-05:00,time,6.464285714285714,-1.875,-98.75,1326.0,1353.0,672.5,643.0,0.9800443458980045,1.0203619909502262,True,True,False,False,6877.0,6878.0,1.0,1.6160714285714286,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-02 14:10:00-05:00,6889.125,2026-03-02 14:40:00-05:00,time,5.571428571428571,18.5,920.0,747.0,729.0,674.0,589.0,1.0246913580246915,0.9759036144578314,True,True,False,False,6888.75,6889.25,0.5,1.3928571428571428,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-02 15:10:00-05:00,6883.875,2026-03-02 15:40:00-05:00,time,6.928571428571429,-1.25,-67.5,2552.0,2671.0,679.0,609.0,0.9554473979782853,1.046630094043887,True,True,False,False,6884.25,6881.0,-3.25,1.7321428571428572,False,True,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-03 14:35:00-05:00,6819.625,2026-03-03 14:35:00-05:00,stop,9.267857142857142,-18.75,-942.5,650.0,963.0,899.5,848.0,0.6749740394600208,1.4815384615384615,False,True,False,False,6819.75,6816.25,-3.5,2.3169642857142856,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-04 15:30:00-05:00,6884.125,2026-03-04 15:55:00-05:00,session_close,4.214285714285714,-3.125,-161.25,829.0,678.0,679.0,691.5,1.2227138643067847,0.8178528347406514,True,False,False,False,6884.25,6886.0,1.75,1.0535714285714286,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-05 15:05:00-05:00,6799.125,2026-03-05 15:35:00-05:00,time,9.446428571428571,22.25,1107.5,2515.0,2730.0,770.0,757.5,0.9212454212454212,1.0854870775347913,True,True,False,False,6799.0,6796.0,-3.0,2.361607142857143,False,True,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-05 15:30:00-05:00,6816.375,2026-03-05 15:55:00-05:00,session_close,10.857142857142858,17.875,888.75,1229.0,1391.0,809.0,808.5,0.8835370237239396,1.131814483319772,True,True,False,False,6816.0,6816.25,0.25,2.7142857142857144,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-06 15:05:00-05:00,6776.375,2026-03-06 15:10:00-05:00,stop,8.535714285714286,-17.25,-867.5,375.0,430.0,832.5,763.5,0.872093023255814,1.1466666666666667,False,False,False,False,6776.25,6773.75,-2.5,2.1339285714285716,False,True,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-06 15:10:00-05:00,6768.375,2026-03-06 15:35:00-05:00,target,8.660714285714286,38.875,1938.75,686.0,649.0,832.5,763.5,1.0570107858243452,0.9460641399416909,False,False,False,False,6768.5,6767.25,-1.25,2.1651785714285716,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-09 14:35:00-04:00,6728.125,2026-03-09 15:05:00-04:00,time,7.446428571428571,-7.75,-392.5,2390.0,1570.0,759.5,684.0,1.5222929936305734,0.6569037656903766,True,True,True,False,6728.0,6730.0,2.0,1.8616071428571428,True,False,True,False,True,True
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-09 15:00:00-04:00,6719.875,2026-03-09 15:15:00-04:00,stop,7.321428571428571,-14.75,-742.5,720.0,652.0,723.5,669.5,1.1042944785276074,0.9055555555555556,False,False,False,False,6720.0,6720.25,0.25,1.8303571428571428,False,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-09 15:20:00-04:00,6752.625,2026-03-09 15:25:00-04:00,target,8.821428571428571,39.625,1976.25,5635.0,4906.0,710.0,655.5,1.1485935589074603,0.8706299911268855,True,True,False,False,6752.5,6761.5,9.0,2.205357142857143,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_long,long,2026-03-10 09:30:00-04:00,6799.5,2026-03-10 10:00:00-04:00,time,17.285714285714285,-23.375,-1173.75,,,,,,,,,,,6799.25,6800.25,1.0,4.321428571428571,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_long,long,2026-03-10 13:40:00-04:00,6830.625,2026-03-10 14:10:00-04:00,time,8.196428571428571,-1.25,-67.5,1018.0,1149.0,778.0,747.0,0.8859878154917319,1.1286836935166995,True,True,False,False,6831.0,6829.25,-1.75,2.049107142857143,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-10 14:15:00-04:00,6804.125,2026-03-10 14:45:00-04:00,time,10.428571428571429,-0.25,-17.5,4477.0,3617.0,792.5,766.0,1.2377661045064972,0.8079070806343533,True,True,False,False,6804.0,6809.25,5.25,2.607142857142857,True,False,False,False,True,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-11 09:30:00-04:00,6794.5,2026-03-11 10:00:00-04:00,time,10.607142857142858,0.625,26.25,,,,,,,,,,,6794.0,6793.75,-0.25,2.6517857142857144,False,False,False,False,False,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-13 09:30:00-04:00,6707.25,2026-03-13 09:40:00-04:00,stop,8.053571428571429,-16.125,-811.25,,,,,,,,,,,6707.75,6712.0,4.25,2.013392857142857,True,False,False,False,False,False
IS,flow_burst,1,LONG,LONG_short,short,2026-03-13 14:30:00-04:00,6646.125,2026-03-13 15:00:00-04:00,time,8.142857142857142,9.25,457.5,486.0,600.0,830.0,750.0,0.81,1.2345679012345678,False,False,False,False,6645.75,6646.5,0.75,2.0357142857142856,False,False,False,False,True,False
IS,flow_burst,-1,SHORT,SHORT_short,short,2026-03-13 15:00:00-04:00,6655.375,2026-03-13 15:30:00-04:00,time,6.803571428571429,17.5,870.0,532.0,593.0,802.0,726.5,0.897133220910624,1.1146616541353382,False,False,False,False,6655.5,6654.75,-0.75,1.7008928571428572,False,False,False,False,True,False
