ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2026-02-16 14:50:07.107239962+00:00,2026-02-16 14:50:07.107013937+00:00,0,1,42140878,T,B,0,6853.75,2,0,12720,1718130,ES.v.0
2026-02-16 14:50:07.107473518+00:00,2026-02-16 14:50:07.107243461+00:00,0,1,42140878,T,B,0,6853.75,22,0,13130,1718132,ES.v.0
2026-02-16 14:50:07.107639589+00:00,2026-02-16 14:50:07.107438469+00:00,0,1,42140878,T,B,0,6853.75,1,0,13216,1718135,ES.v.0
2026-02-16 14:50:07.107717941+00:00,2026-02-16 14:50:07.107438647+00:00,0,1,42140878,T,B,0,6853.75,5,0,11412,1718137,ES.v.0
2026-02-16 14:50:07.308262002+00:00,2026-02-16 14:50:07.307977363+00:00,0,1,42140878,T,A,0,6853.75,2,0,14344,1718242,ES.v.0
2026-02-16 14:50:07.309512202+00:00,2026-02-16 14:50:07.309127757+00:00,0,1,42140878,T,A,0,6853.75,8,0,14028,1718254,ES.v.0
2026-02-16 14:50:07.467528014+00:00,2026-02-16 14:50:07.467276795+00:00,0,1,42140878,T,B,0,6853.75,1,0,13227,1718316,ES.v.0
2026-02-16 14:50:07.467570405+00:00,2026-02-16 14:50:07.467276971+00:00,0,1,42140878,T,B,0,6853.75,1,0,11552,1718317,ES.v.0
2026-02-16 14:50:07.467663923+00:00,2026-02-16 14:50:07.467277151+00:00,0,1,42140878,T,B,0,6853.75,4,0,13984,1718318,ES.v.0
2026-02-16 14:50:07.467893792+00:00,2026-02-16 14:50:07.467412059+00:00,0,1,42140878,T,B,0,6854.0,4,0,13005,1718324,ES.v.0
2026-02-16 14:50:07.467906157+00:00,2026-02-16 14:50:07.467412059+00:00,0,1,42140878,T,B,0,6854.0,3,0,12087,1718325,ES.v.0
2026-02-16 14:50:07.467906157+00:00,2026-02-16 14:50:07.467412059+00:00,0,1,42140878,T,B,0,6854.0,3,0,12087,1718325,ES.v.0
2026-02-16 14:50:07.467906157+00:00,2026-02-16 14:50:07.467412059+00:00,0,1,42140878,T,B,0,6854.0,1,0,12087,1718325,ES.v.0
2026-02-16 14:50:07.468121455+00:00,2026-02-16 14:50:07.467412237+00:00,0,1,42140878,T,B,0,6854.0,4,0,12987,1718327,ES.v.0
2026-02-16 14:50:07.468436127+00:00,2026-02-16 14:50:07.467415337+00:00,0,1,42140878,T,B,0,6854.0,1,0,13768,1718332,ES.v.0
2026-02-16 14:50:07.497343963+00:00,2026-02-16 14:50:07.497001661+00:00,0,1,42140878,T,B,0,6854.25,1,0,12776,1718448,ES.v.0
2026-02-16 14:50:07.497359842+00:00,2026-02-16 14:50:07.497001661+00:00,0,1,42140878,T,B,0,6854.25,1,0,13693,1718449,ES.v.0
2026-02-16 14:50:07.497359842+00:00,2026-02-16 14:50:07.497001661+00:00,0,1,42140878,T,B,0,6854.25,8,0,13693,1718449,ES.v.0
2026-02-16 14:50:07.497665912+00:00,2026-02-16 14:50:07.497393901+00:00,0,1,42140878,T,B,0,6854.25,1,0,12613,1718454,ES.v.0
2026-02-16 14:50:07.576644413+00:00,2026-02-16 14:50:07.576363067+00:00,0,1,42140878,T,A,0,6854.0,4,0,13033,1718512,ES.v.0
2026-02-16 14:50:07.576841912+00:00,2026-02-16 14:50:07.576633717+00:00,0,1,42140878,T,A,0,6854.0,1,0,13598,1718514,ES.v.0
2026-02-16 14:50:07.576880676+00:00,2026-02-16 14:50:07.576642701+00:00,0,1,42140878,T,A,0,6854.0,1,0,11850,1718516,ES.v.0
2026-02-16 14:50:07.649127272+00:00,2026-02-16 14:50:07.648853457+00:00,0,1,42140878,T,B,0,6854.25,2,0,13589,1718545,ES.v.0
2026-02-16 14:50:07.668077976+00:00,2026-02-16 14:50:07.667833051+00:00,0,1,42140878,T,A,0,6854.0,3,0,13031,1718581,ES.v.0
2026-02-16 14:50:07.992598402+00:00,2026-02-16 14:50:07.992373157+00:00,0,1,42140878,T,A,0,6854.0,1,0,12924,1718672,ES.v.0
2026-02-16 14:50:08.054308027+00:00,2026-02-16 14:50:08.054047319+00:00,0,1,42140878,T,B,0,6854.0,1,0,12712,1718700,ES.v.0
2026-02-16 14:50:08.339502098+00:00,2026-02-16 14:50:08.339257989+00:00,0,1,42140878,T,B,0,6854.0,1,0,12796,1718751,ES.v.0
2026-02-16 14:50:08.339891587+00:00,2026-02-16 14:50:08.339644429+00:00,0,1,42140878,T,B,0,6854.0,2,0,13171,1718755,ES.v.0
2026-02-16 14:50:08.340206163+00:00,2026-02-16 14:50:08.339966227+00:00,0,1,42140878,T,B,0,6854.0,1,0,12667,1718759,ES.v.0
2026-02-16 14:50:08.340468025+00:00,2026-02-16 14:50:08.340257247+00:00,0,1,42140878,T,A,0,6854.0,1,0,13915,1718762,ES.v.0
2026-02-16 14:50:08.373465258+00:00,2026-02-16 14:50:08.373200275+00:00,0,1,42140878,T,A,0,6854.0,4,0,12783,1718774,ES.v.0
2026-02-16 14:50:08.642105752+00:00,2026-02-16 14:50:08.641837293+00:00,0,1,42140878,T,B,0,6854.0,1,0,14263,1718869,ES.v.0
2026-02-16 14:50:08.651579920+00:00,2026-02-16 14:50:08.651334791+00:00,0,1,42140878,T,B,0,6854.0,1,0,12646,1718876,ES.v.0
2026-02-16 14:50:08.689865679+00:00,2026-02-16 14:50:08.689597287+00:00,0,1,42140878,T,B,0,6854.0,2,0,12911,1718885,ES.v.0
2026-02-16 14:50:08.690089237+00:00,2026-02-16 14:50:08.689869531+00:00,0,1,42140878,T,B,0,6854.0,1,0,14696,1718887,ES.v.0
2026-02-16 14:50:09.297232491+00:00,2026-02-16 14:50:09.296965123+00:00,0,1,42140878,T,B,0,6854.0,1,0,13067,1718950,ES.v.0
2026-02-16 14:50:09.366239373+00:00,2026-02-16 14:50:09.365919085+00:00,0,1,42140878,T,A,0,6853.75,4,0,12931,1718967,ES.v.0
2026-02-16 14:50:09.366553776+00:00,2026-02-16 14:50:09.366341601+00:00,0,1,42140878,T,A,0,6853.75,1,0,12658,1718975,ES.v.0
2026-02-16 14:50:09.394390615+00:00,2026-02-16 14:50:09.394168283+00:00,0,1,42140878,T,A,0,6853.75,1,0,12791,1718999,ES.v.0
2026-02-16 14:50:09.394746871+00:00,2026-02-16 14:50:09.394530225+00:00,0,1,42140878,T,B,0,6853.75,1,0,12706,1719007,ES.v.0
2026-02-16 14:50:09.394992003+00:00,2026-02-16 14:50:09.394773383+00:00,0,1,42140878,T,B,0,6853.75,1,0,12738,1719011,ES.v.0
2026-02-16 14:50:09.395699832+00:00,2026-02-16 14:50:09.395486171+00:00,0,1,42140878,T,B,0,6853.75,1,0,12776,1719020,ES.v.0
2026-02-16 14:50:10.356449933+00:00,2026-02-16 14:50:10.356155209+00:00,0,1,42140878,T,B,0,6854.0,2,0,12746,1719127,ES.v.0
2026-02-16 14:50:10.393677441+00:00,2026-02-16 14:50:10.393426147+00:00,0,1,42140878,T,B,0,6854.25,1,0,12684,1719166,ES.v.0
2026-02-16 14:50:10.607799511+00:00,2026-02-16 14:50:10.607561191+00:00,0,1,42140878,T,A,0,6854.0,1,0,12616,1719213,ES.v.0
2026-02-16 14:50:10.959113875+00:00,2026-02-16 14:50:10.958843339+00:00,0,1,42140878,T,B,0,6854.0,1,0,16642,1719251,ES.v.0
2026-02-16 14:50:11.095458879+00:00,2026-02-16 14:50:11.095219229+00:00,0,1,42140878,T,B,0,6854.0,1,0,12583,1719273,ES.v.0
2026-02-16 14:50:11.095516495+00:00,2026-02-16 14:50:11.095233033+00:00,0,1,42140878,T,B,0,6854.0,1,0,12668,1719274,ES.v.0
2026-02-16 14:50:11.095763355+00:00,2026-02-16 14:50:11.095551355+00:00,0,1,42140878,T,B,0,6854.0,1,0,12399,1719278,ES.v.0
2026-02-16 14:50:11.127811397+00:00,2026-02-16 14:50:11.127554543+00:00,0,1,42140878,T,A,0,6854.0,2,0,12567,1719301,ES.v.0
2026-02-16 14:50:11.302224768+00:00,2026-02-16 14:50:11.301978819+00:00,0,1,42140878,T,B,0,6854.0,1,0,13311,1719383,ES.v.0
2026-02-16 14:50:11.886078347+00:00,2026-02-16 14:50:11.885800861+00:00,0,1,42140878,T,B,0,6854.0,5,0,12910,1719432,ES.v.0
2026-02-16 14:50:11.886325784+00:00,2026-02-16 14:50:11.886082283+00:00,0,1,42140878,T,B,0,6854.0,2,0,12873,1719434,ES.v.0
2026-02-16 14:50:12.751002915+00:00,2026-02-16 14:50:12.750673515+00:00,0,1,42140878,T,A,0,6853.75,6,0,13285,1719516,ES.v.0
2026-02-16 14:50:12.751442918+00:00,2026-02-16 14:50:12.751174135+00:00,0,1,42140878,T,B,0,6853.75,4,0,12668,1719528,ES.v.0
2026-02-16 14:50:12.751640264+00:00,2026-02-16 14:50:12.751428505+00:00,0,1,42140878,T,B,0,6853.75,2,0,12673,1719532,ES.v.0
2026-02-16 14:50:12.751684499+00:00,2026-02-16 14:50:12.751431711+00:00,0,1,42140878,T,B,0,6853.75,1,0,13013,1719533,ES.v.0
2026-02-16 14:50:12.854083707+00:00,2026-02-16 14:50:12.853813629+00:00,0,1,42140878,T,A,0,6853.5,2,0,12940,1719556,ES.v.0
2026-02-16 14:50:12.856741155+00:00,2026-02-16 14:50:12.856488303+00:00,0,1,42140878,T,B,0,6853.75,3,0,12741,1719567,ES.v.0
2026-02-16 14:50:12.948795426+00:00,2026-02-16 14:50:12.948577727+00:00,0,1,42140878,T,A,0,6853.75,2,0,13051,1719590,ES.v.0
2026-02-16 14:50:13.114147210+00:00,2026-02-16 14:50:13.113908667+00:00,0,1,42140878,T,B,0,6853.75,1,0,13158,1719616,ES.v.0
2026-02-16 14:50:13.114355058+00:00,2026-02-16 14:50:13.114151077+00:00,0,1,42140878,T,B,0,6853.75,1,0,12492,1719619,ES.v.0
2026-02-16 14:50:13.256233426+00:00,2026-02-16 14:50:13.255953721+00:00,0,1,42140878,T,A,0,6853.5,1,0,14098,1719694,ES.v.0
2026-02-16 14:50:13.256242635+00:00,2026-02-16 14:50:13.255953721+00:00,0,1,42140878,T,A,0,6853.5,1,0,11679,1719695,ES.v.0
2026-02-16 14:50:13.256487115+00:00,2026-02-16 14:50:13.256294869+00:00,0,1,42140878,T,A,0,6853.5,1,0,12791,1719697,ES.v.0
2026-02-16 14:50:13.582516314+00:00,2026-02-16 14:50:13.582259697+00:00,0,1,42140878,T,A,0,6853.5,1,0,12863,1719770,ES.v.0
2026-02-16 14:50:13.583316336+00:00,2026-02-16 14:50:13.583084951+00:00,0,1,42140878,T,A,0,6853.5,1,0,13027,1719774,ES.v.0
2026-02-16 14:50:13.724534127+00:00,2026-02-16 14:50:13.724205105+00:00,0,1,42140878,T,B,0,6853.5,3,0,12941,1719815,ES.v.0
2026-02-16 14:50:13.916983375+00:00,2026-02-16 14:50:13.916724833+00:00,0,1,42140878,T,B,0,6853.75,1,0,12606,1719847,ES.v.0
2026-02-16 14:50:13.988657723+00:00,2026-02-16 14:50:13.988343771+00:00,0,1,42140878,T,B,0,6853.75,5,0,12852,1719850,ES.v.0
2026-02-16 14:50:14.100050902+00:00,2026-02-16 14:50:14.099810499+00:00,0,1,42140878,T,A,0,6853.5,1,0,12769,1719882,ES.v.0
2026-02-16 14:50:14.191849909+00:00,2026-02-16 14:50:14.191296397+00:00,0,1,42140878,T,A,0,6853.5,4,0,13535,1719898,ES.v.0
2026-02-16 14:50:14.191849909+00:00,2026-02-16 14:50:14.191296397+00:00,0,1,42140878,T,A,0,6853.25,12,0,13535,1719898,ES.v.0
2026-02-16 14:50:15.008392571+00:00,2026-02-16 14:50:15.008112753+00:00,0,1,42140878,T,A,0,6853.25,1,0,16025,1720053,ES.v.0
2026-02-16 14:50:15.371132135+00:00,2026-02-16 14:50:15.370874853+00:00,0,1,42140878,T,B,0,6853.25,1,0,12495,1720130,ES.v.0
2026-02-16 14:50:15.371384179+00:00,2026-02-16 14:50:15.371129375+00:00,0,1,42140878,T,B,0,6853.25,2,0,13151,1720133,ES.v.0
2026-02-16 14:50:15.371484245+00:00,2026-02-16 14:50:15.371252943+00:00,0,1,42140878,T,B,0,6853.25,2,0,12470,1720137,ES.v.0
2026-02-16 14:50:15.488684367+00:00,2026-02-16 14:50:15.488411357+00:00,0,1,42140878,T,B,0,6853.5,3,0,12597,1720187,ES.v.0
2026-02-16 14:50:15.496795194+00:00,2026-02-16 14:50:15.496571687+00:00,0,1,42140878,T,A,0,6853.5,1,0,12715,1720200,ES.v.0
2026-02-16 14:50:15.978232039+00:00,2026-02-16 14:50:15.977973955+00:00,0,1,42140878,T,A,0,6853.25,3,0,12716,1720255,ES.v.0
2026-02-16 14:50:16.514482568+00:00,2026-02-16 14:50:16.514230763+00:00,0,1,42140878,T,B,0,6853.25,1,0,14376,1720342,ES.v.0
2026-02-16 14:50:17.145713667+00:00,2026-02-16 14:50:17.145434787+00:00,0,1,42140878,T,A,0,6853.25,2,0,13066,1720402,ES.v.0
2026-02-16 14:50:17.492854370+00:00,2026-02-16 14:50:17.492611933+00:00,0,1,42140878,T,B,0,6853.25,2,0,13049,1720452,ES.v.0
2026-02-16 14:50:17.612617059+00:00,2026-02-16 14:50:17.612351095+00:00,0,1,42140878,T,A,0,6853.25,3,0,12730,1720483,ES.v.0
2026-02-16 14:50:18.453838671+00:00,2026-02-16 14:50:18.453521563+00:00,0,1,42140878,T,A,0,6853.25,3,0,12845,1720570,ES.v.0
2026-02-16 14:50:18.453903275+00:00,2026-02-16 14:50:18.453534447+00:00,0,1,42140878,T,A,0,6853.25,2,0,13621,1720571,ES.v.0
2026-02-16 14:50:18.454165994+00:00,2026-02-16 14:50:18.453915933+00:00,0,1,42140878,T,A,0,6853.25,1,0,13077,1720575,ES.v.0
2026-02-16 14:50:18.454391295+00:00,2026-02-16 14:50:18.454187465+00:00,0,1,42140878,T,A,0,6853.25,1,0,12587,1720579,ES.v.0
2026-02-16 14:50:18.454698191+00:00,2026-02-16 14:50:18.454437419+00:00,0,1,42140878,T,A,0,6853.25,2,0,12899,1720585,ES.v.0
2026-02-16 14:50:18.531667642+00:00,2026-02-16 14:50:18.530898095+00:00,0,1,42140878,T,B,0,6853.25,4,0,13092,1720618,ES.v.0
2026-02-16 14:50:19.003978786+00:00,2026-02-16 14:50:19.003425859+00:00,0,1,42140878,T,B,0,6853.5,1,0,13369,1720685,ES.v.0
2026-02-16 14:50:19.069070064+00:00,2026-02-16 14:50:19.068797371+00:00,0,1,42140878,T,A,0,6853.25,1,0,12885,1720696,ES.v.0
2026-02-16 14:50:19.069496090+00:00,2026-02-16 14:50:19.069207141+00:00,0,1,42140878,T,B,0,6853.25,3,0,12659,1720708,ES.v.0
2026-02-16 14:50:19.069728072+00:00,2026-02-16 14:50:19.069493265+00:00,0,1,42140878,T,B,0,6853.25,1,0,12644,1720715,ES.v.0
2026-02-16 14:50:19.069872813+00:00,2026-02-16 14:50:19.069509699+00:00,0,1,42140878,T,A,0,6853.25,1,0,13679,1720719,ES.v.0
2026-02-16 14:50:19.150439423+00:00,2026-02-16 14:50:19.150185743+00:00,0,1,42140878,T,B,0,6853.25,1,0,13099,1720748,ES.v.0
2026-02-16 14:50:20.148531578+00:00,2026-02-16 14:50:20.148256091+00:00,0,1,42140878,T,B,0,6853.25,1,0,12860,1720815,ES.v.0
2026-02-16 14:50:20.149406226+00:00,2026-02-16 14:50:20.149191627+00:00,0,1,42140878,T,B,0,6853.25,1,0,12837,1720822,ES.v.0
2026-02-16 14:50:20.149649592+00:00,2026-02-16 14:50:20.149368087+00:00,0,1,42140878,T,B,0,6853.25,4,0,13401,1720824,ES.v.0
2026-02-16 14:50:20.329715253+00:00,2026-02-16 14:50:20.329459743+00:00,0,1,42140878,T,B,0,6853.5,1,0,12697,1720876,ES.v.0
2026-02-16 14:50:20.376695816+00:00,2026-02-16 14:50:20.376393577+00:00,0,1,42140878,T,B,0,6853.5,4,0,13101,1720883,ES.v.0
2026-02-16 14:50:20.551346255+00:00,2026-02-16 14:50:20.550914575+00:00,0,1,42140878,T,B,0,6853.5,2,0,13423,1720913,ES.v.0
2026-02-16 14:50:20.551346255+00:00,2026-02-16 14:50:20.550914575+00:00,0,1,42140878,T,B,0,6853.75,1,0,13423,1720913,ES.v.0
2026-02-16 14:50:20.551356392+00:00,2026-02-16 14:50:20.550914575+00:00,0,1,42140878,T,B,0,6853.75,1,0,12008,1720914,ES.v.0
2026-02-16 14:50:20.766158405+00:00,2026-02-16 14:50:20.765882611+00:00,0,1,42140878,T,A,0,6853.5,2,0,14210,1720942,ES.v.0
2026-02-16 14:50:20.796121164+00:00,2026-02-16 14:50:20.795870137+00:00,0,1,42140878,T,B,0,6853.5,1,0,12522,1720962,ES.v.0
2026-02-16 14:50:21.673607023+00:00,2026-02-16 14:50:21.673340449+00:00,0,1,42140878,T,B,0,6853.5,1,0,13790,1721000,ES.v.0
2026-02-16 14:50:21.957190690+00:00,2026-02-16 14:50:21.956928267+00:00,0,1,42140878,T,A,0,6853.25,1,0,12784,1721046,ES.v.0
2026-02-16 14:50:22.397612677+00:00,2026-02-16 14:50:22.397391105+00:00,0,1,42140878,T,B,0,6853.5,1,0,13393,1721076,ES.v.0
2026-02-16 14:50:22.782856168+00:00,2026-02-16 14:50:22.782599571+00:00,0,1,42140878,T,B,0,6853.5,1,0,14180,1721085,ES.v.0
2026-02-16 14:50:23.295935544+00:00,2026-02-16 14:50:23.295709959+00:00,0,1,42140878,T,B,0,6853.5,1,0,13150,1721124,ES.v.0
2026-02-16 14:50:23.475200983+00:00,2026-02-16 14:50:23.474952647+00:00,0,1,42140878,T,A,0,6853.5,1,0,13193,1721158,ES.v.0
2026-02-16 14:50:23.759912071+00:00,2026-02-16 14:50:23.759648197+00:00,0,1,42140878,T,A,0,6853.5,1,0,13756,1721181,ES.v.0
2026-02-16 14:50:24.193051863+00:00,2026-02-16 14:50:24.192681709+00:00,0,1,42140878,T,A,0,6853.5,6,0,12853,1721201,ES.v.0
2026-02-16 14:50:24.217153994+00:00,2026-02-16 14:50:24.216915037+00:00,0,1,42140878,T,B,0,6853.5,1,0,12825,1721217,ES.v.0
2026-02-16 14:50:24.912370579+00:00,2026-02-16 14:50:24.912113025+00:00,0,1,42140878,T,B,0,6853.5,1,0,13899,1721258,ES.v.0
2026-02-16 14:50:25.182365282+00:00,2026-02-16 14:50:25.181982853+00:00,0,1,42140878,T,A,0,6853.25,6,0,12894,1721276,ES.v.0
2026-02-16 14:50:25.182499656+00:00,2026-02-16 14:50:25.182302653+00:00,0,1,42140878,T,A,0,6853.25,1,0,12787,1721279,ES.v.0
2026-02-16 14:50:25.182559615+00:00,2026-02-16 14:50:25.182314461+00:00,0,1,42140878,T,A,0,6853.25,1,0,11233,1721282,ES.v.0
2026-02-16 14:50:25.182601047+00:00,2026-02-16 14:50:25.182316151+00:00,0,1,42140878,T,A,0,6853.25,1,0,12656,1721283,ES.v.0
2026-02-16 14:50:25.182647047+00:00,2026-02-16 14:50:25.182325059+00:00,0,1,42140878,T,A,0,6853.25,1,0,11703,1721284,ES.v.0
2026-02-16 14:50:25.182700394+00:00,2026-02-16 14:50:25.182368815+00:00,0,1,42140878,T,A,0,6853.25,1,0,14046,1721285,ES.v.0
2026-02-16 14:50:25.182722442+00:00,2026-02-16 14:50:25.182376033+00:00,0,1,42140878,T,A,0,6853.25,3,0,13513,1721286,ES.v.0
2026-02-16 14:50:25.182892218+00:00,2026-02-16 14:50:25.182678055+00:00,0,1,42140878,T,A,0,6853.25,1,0,13024,1721288,ES.v.0
2026-02-16 14:50:25.183055563+00:00,2026-02-16 14:50:25.182834317+00:00,0,1,42140878,T,A,0,6853.25,1,0,13489,1721290,ES.v.0
2026-02-16 14:50:25.189540946+00:00,2026-02-16 14:50:25.189223661+00:00,0,1,42140878,T,A,0,6853.0,2,0,12787,1721323,ES.v.0
2026-02-16 14:50:25.189554424+00:00,2026-02-16 14:50:25.189223661+00:00,0,1,42140878,T,A,0,6853.0,1,0,12748,1721324,ES.v.0
2026-02-16 14:50:25.189554424+00:00,2026-02-16 14:50:25.189223661+00:00,0,1,42140878,T,A,0,6853.0,1,0,12748,1721324,ES.v.0
2026-02-16 14:50:25.189826435+00:00,2026-02-16 14:50:25.189544479+00:00,0,1,42140878,T,A,0,6853.0,6,0,13330,1721325,ES.v.0
2026-02-16 14:50:25.363043800+00:00,2026-02-16 14:50:25.362762203+00:00,0,1,42140878,T,B,0,6853.0,1,0,12846,1721396,ES.v.0
2026-02-16 14:50:25.570261001+00:00,2026-02-16 14:50:25.569955425+00:00,0,1,42140878,T,B,0,6853.0,4,0,14027,1721425,ES.v.0
2026-02-16 14:50:25.570483882+00:00,2026-02-16 14:50:25.570264645+00:00,0,1,42140878,T,B,0,6853.0,1,0,13202,1721427,ES.v.0
2026-02-16 14:50:25.590057568+00:00,2026-02-16 14:50:25.589815339+00:00,0,1,42140878,T,A,0,6853.0,2,0,16476,1721439,ES.v.0
2026-02-16 14:50:25.935420401+00:00,2026-02-16 14:50:25.935126579+00:00,0,1,42140878,T,B,0,6853.0,3,0,12635,1721476,ES.v.0
2026-02-16 14:50:26.206219215+00:00,2026-02-16 14:50:26.205969229+00:00,0,1,42140878,T,A,0,6853.0,1,0,12764,1721532,ES.v.0
2026-02-16 14:50:26.269991455+00:00,2026-02-16 14:50:26.269767777+00:00,0,1,42140878,T,B,0,6853.0,1,0,13009,1721544,ES.v.0
2026-02-16 14:50:26.418614357+00:00,2026-02-16 14:50:26.418371837+00:00,0,1,42140878,T,B,0,6853.25,1,0,12907,1721575,ES.v.0
2026-02-16 14:50:26.838325187+00:00,2026-02-16 14:50:26.838087567+00:00,0,1,42140878,T,B,0,6853.25,1,0,12933,1721627,ES.v.0
2026-02-16 14:50:26.838383706+00:00,2026-02-16 14:50:26.838105557+00:00,0,1,42140878,T,B,0,6853.25,3,0,12911,1721628,ES.v.0
2026-02-16 14:50:27.001041368+00:00,2026-02-16 14:50:27.000796901+00:00,0,1,42140878,T,A,0,6853.25,1,0,12735,1721691,ES.v.0
2026-02-16 14:50:27.501471432+00:00,2026-02-16 14:50:27.501192379+00:00,0,1,42140878,T,B,0,6853.5,3,0,13753,1721720,ES.v.0
2026-02-16 14:50:27.501736904+00:00,2026-02-16 14:50:27.501474299+00:00,0,1,42140878,T,B,0,6853.5,11,0,13170,1721722,ES.v.0
2026-02-16 14:50:27.503226995+00:00,2026-02-16 14:50:27.502949507+00:00,0,1,42140878,T,A,0,6853.5,1,0,12957,1721743,ES.v.0
2026-02-16 14:50:27.503392625+00:00,2026-02-16 14:50:27.503118707+00:00,0,1,42140878,T,B,0,6853.5,1,0,13006,1721747,ES.v.0
2026-02-16 14:50:29.751031728+00:00,2026-02-16 14:50:29.750767075+00:00,0,1,42140878,T,A,0,6853.25,1,0,12889,1721857,ES.v.0
2026-02-16 14:50:30.171973197+00:00,2026-02-16 14:50:30.171679681+00:00,0,1,42140878,T,A,0,6853.25,5,0,13278,1721874,ES.v.0
2026-02-16 14:50:30.172196175+00:00,2026-02-16 14:50:30.171976921+00:00,0,1,42140878,T,A,0,6853.25,1,0,12868,1721877,ES.v.0
2026-02-16 14:50:30.172238757+00:00,2026-02-16 14:50:30.171977113+00:00,0,1,42140878,T,A,0,6853.25,2,0,12927,1721878,ES.v.0
2026-02-16 14:50:30.173404501+00:00,2026-02-16 14:50:30.173142637+00:00,0,1,42140878,T,A,0,6853.25,4,0,12845,1721894,ES.v.0
2026-02-16 14:50:30.206280288+00:00,2026-02-16 14:50:30.206018619+00:00,0,1,42140878,T,B,0,6853.25,1,0,12937,1721932,ES.v.0
2026-02-16 14:50:30.280382198+00:00,2026-02-16 14:50:30.280032595+00:00,0,1,42140878,T,B,0,6853.25,8,0,13197,1721950,ES.v.0
2026-02-16 14:50:31.353888395+00:00,2026-02-16 14:50:31.353610031+00:00,0,1,42140878,T,A,0,6853.25,3,0,12878,1722060,ES.v.0
2026-02-16 14:50:31.354136331+00:00,2026-02-16 14:50:31.353847831+00:00,0,1,42140878,T,A,0,6853.25,3,0,13161,1722062,ES.v.0
2026-02-16 14:50:31.464043989+00:00,2026-02-16 14:50:31.463767261+00:00,0,1,42140878,T,A,0,6853.0,1,0,12902,1722102,ES.v.0
2026-02-16 14:50:31.504472547+00:00,2026-02-16 14:50:31.504219441+00:00,0,1,42140878,T,B,0,6853.25,1,0,13202,1722118,ES.v.0
2026-02-16 14:50:31.516976490+00:00,2026-02-16 14:50:31.516745817+00:00,0,1,42140878,T,A,0,6853.0,1,0,12823,1722125,ES.v.0
2026-02-16 14:50:31.519729856+00:00,2026-02-16 14:50:31.519495693+00:00,0,1,42140878,T,A,0,6853.0,1,0,13036,1722144,ES.v.0
2026-02-16 14:50:31.925703563+00:00,2026-02-16 14:50:31.925409015+00:00,0,1,42140878,T,B,0,6853.0,1,0,13251,1722187,ES.v.0
2026-02-16 14:50:32.585056321+00:00,2026-02-16 14:50:32.584797795+00:00,0,1,42140878,T,B,0,6853.0,1,0,13144,1722218,ES.v.0
2026-02-16 14:50:33.028221594+00:00,2026-02-16 14:50:33.027688865+00:00,0,1,42140878,T,B,0,6853.0,10,0,14715,1722230,ES.v.0
2026-02-16 14:50:33.028221594+00:00,2026-02-16 14:50:33.027688865+00:00,0,1,42140878,T,B,0,6853.25,2,0,14715,1722230,ES.v.0
2026-02-16 14:50:33.028918613+00:00,2026-02-16 14:50:33.028659611+00:00,0,1,42140878,T,A,0,6853.0,2,0,13407,1722257,ES.v.0
2026-02-16 14:50:33.029130071+00:00,2026-02-16 14:50:33.028922085+00:00,0,1,42140878,T,A,0,6853.0,1,0,13034,1722261,ES.v.0
2026-02-16 14:50:33.034759870+00:00,2026-02-16 14:50:33.034532519+00:00,0,1,42140878,T,A,0,6853.0,2,0,13187,1722279,ES.v.0
2026-02-16 14:50:33.269827379+00:00,2026-02-16 14:50:33.269566823+00:00,0,1,42140878,T,B,0,6853.0,2,0,13124,1722313,ES.v.0
2026-02-16 14:50:33.270856216+00:00,2026-02-16 14:50:33.270557345+00:00,0,1,42140878,T,A,0,6853.0,5,0,13255,1722326,ES.v.0
2026-02-16 14:50:33.270904251+00:00,2026-02-16 14:50:33.270557959+00:00,0,1,42140878,T,A,0,6853.0,1,0,12599,1722327,ES.v.0
2026-02-16 14:50:35.338796176+00:00,2026-02-16 14:50:35.338526243+00:00,0,1,42140878,T,A,0,6853.0,1,0,12883,1722423,ES.v.0
2026-02-16 14:50:37.496621845+00:00,2026-02-16 14:50:37.496306485+00:00,0,1,42140878,T,B,0,6853.0,3,0,13320,1722505,ES.v.0
2026-02-16 14:50:37.496717149+00:00,2026-02-16 14:50:37.496493391+00:00,0,1,42140878,T,B,0,6853.0,1,0,12872,1722507,ES.v.0
2026-02-16 14:50:37.496814488+00:00,2026-02-16 14:50:37.496582455+00:00,0,1,42140878,T,B,0,6853.0,1,0,12919,1722509,ES.v.0
2026-02-16 14:50:37.873254624+00:00,2026-02-16 14:50:37.872955287+00:00,0,1,42140878,T,A,0,6853.0,4,0,14013,1722567,ES.v.0
2026-02-16 14:50:37.873451395+00:00,2026-02-16 14:50:37.873244543+00:00,0,1,42140878,T,A,0,6853.0,2,0,12886,1722569,ES.v.0
2026-02-16 14:50:37.873524043+00:00,2026-02-16 14:50:37.873249783+00:00,0,1,42140878,T,A,0,6853.0,1,0,12167,1722571,ES.v.0
2026-02-16 14:50:39.656620355+00:00,2026-02-16 14:50:39.656273693+00:00,0,1,42140878,T,B,0,6853.25,6,0,13145,1722658,ES.v.0
2026-02-16 14:50:39.920443355+00:00,2026-02-16 14:50:39.920212615+00:00,0,1,42140878,T,A,0,6853.25,1,0,12924,1722714,ES.v.0
