strategy,side,contracts,entry_time,entry_px,exit_time,exit_px,exit_reason,bars_held,stop_px,target_px,atr_at_entry,gamma_regime,gross_points,gross_dollars,cost_dollars,net_dollars,side_label,cell
flow_burst,1,1,2025-12-26 13:50:00-05:00,6978.875,2025-12-26 14:15:00-05:00,6979.125,time,5,6973.5,6991.25,2.75,long,0.25,12.5,17.5,7.5,LONG,LONG_long
flow_burst,1,1,2025-12-26 14:35:00-05:00,6978.875,2025-12-26 15:00:00-05:00,6977.625,time,5,6974.25,6989.5,2.357142857142857,long,-1.25,-62.5,17.5,-67.5,LONG,LONG_long
flow_burst,1,1,2025-12-26 15:25:00-05:00,6978.375,2025-12-26 15:50:00-05:00,6978.75,time,5,6975.0,6985.75,1.6428571428571428,long,0.375,18.75,23.75,13.75,LONG,LONG_long
flow_burst,1,1,2025-12-29 09:30:00-05:00,6951.0,2025-12-29 09:35:00-05:00,6959.75,target,1,6947.0,6959.75,1.9464285714285714,short,8.75,437.5,17.5,432.5,LONG,LONG_short
flow_burst,1,1,2025-12-29 11:15:00-05:00,6950.375,2025-12-29 11:40:00-05:00,6944.125,time,5,6939.75,6974.0,5.267857142857143,long,-6.25,-312.5,17.5,-317.5,LONG,LONG_long
flow_burst,1,1,2025-12-29 11:50:00-05:00,6946.125,2025-12-29 12:15:00-05:00,6943.625,time,5,6937.0,6967.0,4.625,short,-2.5,-125.0,17.5,-130.0,LONG,LONG_short
flow_burst,1,1,2025-12-29 13:20:00-05:00,6948.125,2025-12-29 13:45:00-05:00,6950.375,time,5,6942.25,6961.75,3.0,long,2.25,112.5,17.5,107.5,LONG,LONG_long
flow_burst,-1,1,2025-12-29 13:50:00-05:00,6948.875,2025-12-29 14:15:00-05:00,6945.625,time,5,6954.75,6936.0,2.875,long,3.25,162.5,17.5,157.5,SHORT,SHORT_long
flow_burst,1,1,2025-12-29 14:25:00-05:00,6949.125,2025-12-29 14:50:00-05:00,6956.875,time,5,6943.5,6961.5,2.767857142857143,long,7.75,387.5,17.5,382.5,LONG,LONG_long
flow_burst,1,1,2025-12-29 14:50:00-05:00,6957.125,2025-12-29 15:15:00-05:00,6960.875,time,5,6951.75,6969.0,2.6607142857142856,long,3.75,187.5,17.5,182.5,LONG,LONG_long
flow_burst,1,1,2025-12-29 15:15:00-05:00,6961.125,2025-12-29 15:40:00-05:00,6957.875,time,5,6956.0,6972.5,2.5357142857142856,long,-3.25,-162.5,17.5,-167.5,LONG,LONG_long
flow_burst,-1,1,2025-12-30 11:35:00-05:00,6956.125,2025-12-30 12:00:00-05:00,6947.375,time,5,6963.25,6940.0,3.5714285714285716,short,8.75,437.5,17.5,432.5,SHORT,SHORT_short
flow_burst,-1,1,2025-12-30 13:05:00-05:00,6949.875,2025-12-30 13:30:00-05:00,6952.875,time,5,6955.5,6937.25,2.7857142857142856,long,-3.0,-150.0,17.5,-155.0,SHORT,SHORT_long
flow_burst,-1,1,2025-12-30 13:40:00-05:00,6950.875,2025-12-30 14:05:00-05:00,6950.125,time,5,6956.0,6939.5,2.5357142857142856,long,0.75,37.5,17.5,32.5,SHORT,SHORT_long
flow_burst,1,1,2025-12-30 14:15:00-05:00,6953.875,2025-12-30 14:40:00-05:00,6952.625,time,5,6949.0,6965.25,2.5,short,-1.25,-62.5,17.5,-67.5,LONG,LONG_short
flow_burst,1,1,2025-12-30 15:00:00-05:00,6949.875,2025-12-30 15:10:00-05:00,6945.125,stop,2,6945.25,6960.5,2.375,short,-4.75,-237.5,17.5,-242.5,LONG,LONG_short
flow_burst,-1,1,2025-12-31 09:30:00-05:00,6943.75,2025-12-31 09:40:00-05:00,6930.5,target,2,6949.75,6930.5,2.9642857142857144,short,13.25,662.5,17.5,657.5,SHORT,SHORT_short
flow_burst,-1,1,2025-12-31 13:55:00-05:00,6932.125,2025-12-31 14:20:00-05:00,6927.625,time,5,6937.75,6919.75,2.75,long,4.5,225.0,17.5,220.0,SHORT,SHORT_long
flow_burst,-1,1,2025-12-31 14:20:00-05:00,6927.375,2025-12-31 14:30:00-05:00,6914.25,target,2,6933.25,6914.25,2.892857142857143,long,13.125,656.25,11.25,651.25,SHORT,SHORT_long
flow_burst,-1,1,2026-01-02 09:30:00-05:00,6925.75,2026-01-02 09:50:00-05:00,6938.125,stop,4,6938.0,6898.25,6.125,long,-12.375,-618.75,23.75,-623.75,SHORT,SHORT_long
flow_burst,1,1,2026-01-02 14:15:00-05:00,6893.375,2026-01-02 14:40:00-05:00,6904.875,time,5,6879.5,6924.75,6.964285714285714,short,11.5,575.0,17.5,570.0,LONG,LONG_short
flow_burst,-1,1,2026-01-02 15:00:00-05:00,6900.125,2026-01-02 15:25:00-05:00,6902.375,time,5,6913.75,6869.5,6.785714285714286,short,-2.25,-112.5,17.5,-117.5,SHORT,SHORT_short
flow_burst,-1,1,2026-01-02 15:25:00-05:00,6902.125,2026-01-02 15:50:00-05:00,6892.75,time,5,6914.0,6875.5,5.910714285714286,short,9.375,468.75,23.75,463.75,SHORT,SHORT_short
flow_burst,1,1,2026-01-05 09:30:00-05:00,6934.0,2026-01-05 09:55:00-05:00,6938.125,time,5,6922.0,6961.25,6.035714285714286,short,4.125,206.25,23.75,201.25,LONG,LONG_short
flow_burst,1,1,2026-01-05 11:25:00-05:00,6956.875,2026-01-05 11:50:00-05:00,6961.875,time,5,6946.5,6980.25,5.214285714285714,short,5.0,250.0,17.5,245.0,LONG,LONG_short
flow_burst,-1,1,2026-01-05 13:20:00-05:00,6948.375,2026-01-05 13:45:00-05:00,6954.875,time,5,6956.25,6930.75,3.9107142857142856,short,-6.5,-325.0,17.5,-330.0,SHORT,SHORT_short
flow_burst,-1,1,2026-01-05 14:00:00-05:00,6954.375,2026-01-05 14:25:00-05:00,6951.125,time,5,6961.25,6939.0,3.4107142857142856,short,3.25,162.5,17.5,157.5,SHORT,SHORT_short
flow_burst,-1,1,2026-01-05 14:40:00-05:00,6946.375,2026-01-05 15:05:00-05:00,6944.625,time,5,6951.25,6935.25,2.4642857142857144,short,1.75,87.5,17.5,82.5,SHORT,SHORT_short
flow_burst,1,1,2026-01-06 09:30:00-05:00,6947.5,2026-01-06 09:50:00-05:00,6963.0,target,4,6940.75,6963.0,3.4285714285714284,long,15.5,775.0,17.5,770.0,LONG,LONG_long
flow_burst,1,1,2026-01-07 11:45:00-05:00,6999.125,2026-01-07 12:10:00-05:00,7005.375,time,5,6989.25,7021.5,4.946428571428571,short,6.25,312.5,17.5,307.5,LONG,LONG_short
