n_trades,total_pnl,profit_factor,win_rate,sharpe
219,-6113.75,0.8453585430631086,0.4429223744292237,-0.7536566196731889
75,-706.25,0.9384799651567944,0.52,-0.38956529052924005
75,-5012.5,0.622517179704415,0.44,-1.6404010767598647
116,-492.5,0.9710677045087385,0.4224137931034483,-0.04937279376496238
170,3031.25,1.1108976997301871,0.4823529411764706,0.6886468518368452
115,-3468.75,0.8167712116209971,0.43478260869565216,-0.6982220695397232
66,-517.5,0.9435813573180704,0.5151515151515151,-0.04335293093303332
181,-11.25,0.9996363636363635,0.4198895027624309,0.05872172411520369
228,716.25,1.0197538525183576,0.43859649122807015,0.0651775184493253
203,8185.0,1.3329943043124493,0.5024630541871922,1.6645295547727001
117,-1985.0,0.8599894198554047,0.4188034188034188,-0.5249226757754203
151,2601.25,1.1223541862652868,0.5562913907284768,0.5353847321082338
90,-4312.5,0.7150879511107441,0.4888888888888889,-1.2176587915835317
159,-876.25,0.9622692286990688,0.4591194968553459,-0.23282890986141028
113,7147.5,1.627661909989023,0.5575221238938053,1.484275105695107
186,-2861.25,0.9042059008160703,0.46236559139784944,-0.43871873507977327
173,-7421.25,0.7530571499875218,0.4624277456647399,-1.3180396906880494
149,-6188.75,0.7881562620341449,0.436241610738255,-1.0056261049028463
204,-1195.0,0.9636169888871974,0.46568627450980393,-0.12373287195661938
142,-7153.75,0.7468259234682593,0.43661971830985913,-1.4630632731053435
122,1277.5,1.0699712446939613,0.47540983606557374,0.1810670204231937
212,-1466.25,0.9565072302558398,0.4811320754716981,-0.11248810524364708
113,-590.0,0.9661333141996126,0.48672566371681414,-0.0067347800489859135
176,1051.25,1.0403086656441718,0.45454545454545453,0.2455280398394737
229,9380.0,1.2787104442133412,0.5152838427947598,1.3102255830727563
208,-14658.75,0.6479541292666087,0.42788461538461536,-2.3524743979150577
188,-4158.75,0.8728162391528729,0.43617021276595747,-0.6067027656495159
211,-3067.5,0.9146108076133477,0.45023696682464454,-0.503638480708234
70,-4925.0,0.6164330218068536,0.45714285714285713,-1.579700792717994
138,3210.0,1.1813047161818695,0.4855072463768116,0.6033364459913718
212,-8666.25,0.7804484134524036,0.4481132075471698,-1.6930798386868697
213,578.75,1.0188979591836735,0.460093896713615,0.20628395690760373
162,-6116.25,0.8070203115756263,0.47530864197530864,-1.1055549795486912
98,-3490.0,0.7520206057376321,0.42857142857142855,-1.2876426643322663
88,-4846.25,0.6640090129127307,0.42045454545454547,-1.590361312546817
65,-806.25,0.9169242658423493,0.4461538461538462,-0.17244400451929695
149,7036.25,1.4017844396859387,0.5637583892617449,1.744557172251921
58,-2346.25,0.6701230228471001,0.4827586206896552,-0.970433082646219
205,-1356.25,0.9646717895285231,0.47317073170731705,-0.23663660711043932
226,-2148.75,0.9435708892755146,0.43805309734513276,-0.2875980624265051
139,1455.0,1.0672482523542666,0.4892086330935252,0.4212822741102539
229,-10488.75,0.743386647909722,0.4497816593886463,-1.6012067144673416
67,808.75,1.0940954043048283,0.4925373134328358,0.3685535119145277
190,5793.75,1.2326223337515683,0.5,1.0465951647107057
85,-656.25,0.949688548155247,0.47058823529411764,-0.4254390413812401
228,-16590.0,0.6557377049180327,0.39473684210526316,-2.2440479147754915
237,-3547.5,0.914889788573999,0.47257383966244726,-0.5837006784538153
101,-5886.25,0.7115290370007351,0.39603960396039606,-1.3049899102990858
243,-19708.75,0.6144516444553124,0.38271604938271603,-2.4153466674410455
103,3103.75,1.1945467366606597,0.49514563106796117,0.9960187945311697
239,-8770.0,0.7847522626169658,0.4351464435146444,-1.243306337522563
74,30.0,1.0028873917228105,0.5540540540540541,-0.18326711515904362
71,1863.75,1.1818736277140767,0.4788732394366197,0.5867335152611469
156,-5423.75,0.7899399690162664,0.46153846153846156,-1.1735226406040504
124,-2613.75,0.8370353051204115,0.4435483870967742,-0.7053807854489818
202,46.25,1.001411728795452,0.4504950495049505,0.0530445805015743
204,-16451.25,0.6214840379637618,0.4362745098039216,-2.196356965520842
65,-4118.75,0.6064261825131391,0.4153846153846154,-1.4182657610182923
177,3890.0,1.1611600207146555,0.4632768361581921,0.6234201479860099
139,-9107.5,0.6317784403901552,0.4028776978417266,-2.1769744550147627
161,-2917.5,0.8788413621262458,0.43478260869565216,-0.5015204001830743
77,-5235.0,0.6405150214592276,0.4155844155844156,-1.3304061818966162
149,-5320.0,0.7966555183946489,0.46308724832214765,-0.8777439609229808
94,-3232.5,0.7342513616277875,0.3723404255319149,-1.2525915429884522
162,-8528.75,0.7222357922162514,0.4382716049382716,-1.5881475469305057
55,-2931.25,0.7267536704730831,0.4,-0.7821202294076975
85,7562.5,2.004983388704319,0.5882352941176471,2.4215976916953976
100,-487.5,0.9631275408906117,0.42,-0.01807440686703774
146,5282.5,1.2772420127271535,0.5068493150684932,1.3772165233785472
187,-2516.25,0.9243033881096531,0.45454545454545453,-0.3000476763833337
172,4965.0,1.2395657418576598,0.5058139534883721,1.2082464738851788
221,-8823.75,0.7768681249209761,0.46153846153846156,-1.3919468632172354
234,-5913.75,0.8637855579868708,0.452991452991453,-0.8203551272836291
89,-4213.75,0.7319923676260137,0.4157303370786517,-1.2615483837722248
192,-2766.25,0.9127400339103348,0.40625,-0.4514291473094445
123,-4683.75,0.7292043072920431,0.4878048780487805,-1.4222610371766535
135,-4518.75,0.8044466082440765,0.37777777777777777,-0.9291462787172905
112,6246.25,1.3732725778740569,0.5267857142857143,1.3469860027935745
128,4691.25,1.3017608748090375,0.5078125,1.2276675573034128
219,4061.25,1.1281505147319844,0.5114155251141552,0.5113445909208251
186,3301.25,1.1114110947057583,0.46236559139784944,0.6008269570228065
192,-8178.75,0.7562493014938717,0.4427083333333333,-1.339919759955762
91,1020.0,1.0853824421889715,0.4725274725274725,0.14403964897642885
66,-1055.0,0.8897596656217346,0.48484848484848486,-0.24874919297535553
140,6343.75,1.3957115009746588,0.5357142857142857,1.388843940040934
143,-10077.5,0.6445483003394912,0.4125874125874126,-2.057777124108309
171,-7198.75,0.7476225952057496,0.43859649122807015,-1.3966088888395731
131,-4092.5,0.8111335448514566,0.42748091603053434,-0.828656011391368
194,6936.25,1.2711723598690319,0.4742268041237113,1.3065940138669643
65,875.0,1.0931470392548237,0.46153846153846156,0.4655514129928969
159,-2763.75,0.8929764267389514,0.4591194968553459,-0.3394212690679988
72,1208.75,1.1576459080534724,0.5,0.7371039941715403
144,6111.25,1.3606255071180937,0.5972222222222222,1.2901260530043752
